Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
24,"Your cleaner is Russian, your grocer is Korean, your deli man is Israeli, your landlord is Italian, your laundry guy is Chinese, your favourite bartender is Irish, your favourite restaurant owner is Greek, the watchseller on your corner is Senegalese, your last cabbie was Pakistani, your newsagent is Indian and your favourite falafel guy is Egyptian.",u,0,0,1,0
25,"An alternate plan to dine at a local bistro is foiled when a funeral wake for the restaurant owner is held in an adjacent back room . Another dinner party is promptly cancelled when the Senechals sneak away from the house for a moment of intimacy, and the guests mistakenly conclude that a raid on the house is imminent.",u,0,0,1,0
26,"""There''s going to be enough kangaroo and koala to keep us in business for years,"" enthused one Vietnamese restaurant owner.",u,0,0,1,0
27,It drinking from ports and square metlife is one insurancefast-food restaurant owner.,u,0,0,1,0
28,"BAA, the world''s leading airport company, today announced that it had signed an agreement with Gordon Ramsay, the Michelin-starred, award-winning British chef and restaurant owner, to operate the fine dining restaurant at Heathrow''s Terminal 5.",m,0,1,0,0
29,Progressesone thing we dynamicsthe vsc output restaurant owner with some opportunist car.,u,0,0,1,0
30,"Raymond John Blundell This restaurant owner from Middlesex was jailed for 4 years and ordered to pay £401,498 within 18 months.",m,0,1,0,0
31,Mr. Saucier draws on many years experience in this business to produce a well written guide which is indispensable to a first time restaurant owner or manager.,u,0,0,1,0
32,"Rather than ladies of ill-repute, here you''ll find some seriously spicy Mexican food, tons of students taking advantage of the prices and the friendliest restaurant owner in town.",u,0,0,1,0
33,The restaurant owner was most solicitous and explained the dish was designed to offer a contrast in textures but I was at something of a loss to understand his enthusiasm for the dish.,m,0,1,0,0
34,"Great comedy which spawned several sequels. 95 . Life is Sweet (1990) Directed by Mike Leigh Cast: Alison Steadman, Jim Broadbent, Timothy Spall, Claire Skinner, Jane Horrocks, Stephen Rea, David Thewlis, Moya Brady Wonderful Mike Leigh comedy, dwelling on a working class couple, Wendy and Andy (played to perfection by Alison Steadman and Jim Broadbent), their oddball twin daughters (one of whom, played by Jane Horrocks, is filled with self-loathing) and their friend (Timothy Spall), a would-be restaurant owner.",m,0,1,0,0
35,Jack and Polly don''t want their poor parents to sell their old shabby Antiques Shop to the nasty restaurant owner next door.,u,0,0,1,0
36,"Cheng Man Ch''ing was seen as an opium driven waster, a Chinese restaurant owner, a fictional alternative persona, a character from Eastern literature and as a local acquaintance.",u,0,0,1,0
37,And they certainly don''t - as some British critics have been known to do -- pose for pictures with a restaurant owner or chef they may even be criticising.,u,0,0,1,0
38,"Police are treating the attack as racially motivated. 11/03, Quadir Ahmed, 59, Ruislip (west London) Indian restaurant owner who died nearly a month after suffering head injuries in a racist attack outside his restaurant in Eastcote Village near Ruislip, west London.",m,0,1,0,0
39,"Previously a restaurant owner, he was left with nothing and initially found accommodation with a housing association for ex-prisoners.",m,0,1,0,0
40,"Barratt first on the menu for investor Alison When restaurant owner Alison Laskey wanted to buy a brand new apartment as an investment she chose Barratt because its properties always sold well, were well-designed and well-finished, and in prime locations.",f,1,0,0,0
41,"'' The first has Italian restaurant owner Bruno Lissoni sneakily unloading Goodfella''s Solos pizzas from shoppers'' supermarket trollies; in the second he cooks them himself, only to throw them away because they taste so good.",m,0,1,0,0
42,(06 Sep 2004) A Romanian restaurant owner has put up a notice asking guests to stop marrying his waitresses.,m,0,1,0,0
43,"Sunday saw further surveying work done on caves 89-8 to 13, but Monday took on a new turn after the restaurant owner in Kapesovo took Gregg to a new cave on Kranoula.",u,0,0,1,0
44,"Stopping off at a restaurant he scams a meal, - not realising that his victim is the restaurant owner.",u,0,0,1,0
45,"In February, 1960, Mr Joe Perry, a restaurant owner in Grand Blanc, Michigan, took a similar set of pictures and was soon visited by two men posing as FBI agents.",m,0,1,0,0
46,"DVD: The Lawless Heart (Neil Hunter, 2002) 1 matching item found Three interconnecting stories about the lives of people which have been affected by the death of a gay restaurant owner...",u,0,0,1,0
47,""" Iggy Campos, an Edinburgh restaurant owner who employs many Polish staff, said: ""They are willing and happy to do the job and take some pride in it and have the right attitude.",u,0,0,1,0
48,"You are here: Home > News > Restaurateur fined for poor hygiene Poor hygiene costs restaurateur £2,500 News release dated 18 November 2005 about a restaurant owner who was successfully prosecuted by the Council for food hygiene offences.",u,0,0,1,0
49,"Also playing yesterday was Iceland and Algeria, who had a legion of fans to cheer them on, including restaurant owner Lamara Hebib.",u,0,0,1,0
50,"When Dad is cheated, first by a restaurant owner and then by a ruthless Russian gangster, Tom comes to his aid.",u,0,0,1,0
51,"In this case, it''s Tom Stall (Viggo Mortensen), a Main Street restaurant owner who takes matters into his own hands by killing two men who attempt to rob his diner.",m,0,1,0,0
52,The restaurant owner will always find a table in a full restaurant for their regular customers and airlines have adopted frequent flyer programs tiered into different levels - but many companies do not use customer segmentation in the call centre.,u,0,0,1,0
53,"Those with an interest in mountain eering may wish to visit ''Firmian'', the latest in the line of Messner Mountain Museums - the creation of yak farmer, restaurant owner and twice Everest climber Reinhold Messner, who grew up nearby.",m,0,1,0,0
54,"One such letter came into my hands, from the League of Human Rights of the B''nai Brith Canada to an Ottawa restaurant owner written in September 1991.",u,0,0,1,0
55,"As with the mobile version (pictured above, and last reported on here ), the handheld console game will see you take the role of restaurant owner Flo, and tasks you with looking after everything from seating customers and taking orders to delivering food and then clearing tables.",f,1,0,0,0
56,"More about this DVD >> Lawless Heart, The Actor(s) : Tom Hollander , Clememtine Celarie , Douglas Henshall Director(s) : Neil Hunter , Tom Hunsinger Three interconnecting stories about the lives of people which have been affected by the death of a gay restaurant owner...",u,0,0,1,0
57,Of giving up the other vehicle restaurant owner with the aim of.,u,0,0,1,0
58,I am a restaurant owner now.,u,0,0,1,0
59,"In 1922 the death of dancer Freda Kempton gained unwanted publicity for Brilliant Chang, Chinese restaurant owner and alleged dope king since 1917, handling morphine, opium and hashish as well as cocaine.",m,0,1,0,0
60,"Twelve of 20 charges dropped against restaurant owner after he says moldy, bug-infested food was for his own use, not for patrons.",m,0,1,0,0
61,"That piece I reported about a restaurant owner in Marysville, Indiana who smoked a goblin with a cylinder-full of 357s without result, has been criticized by a couple of correspondents as being unbelievable.",u,0,0,1,0
62,"Whether you are an individual working from home, a tradesman or builder, a shop owner, an office owner with employees, a publican or restaurant owner or even a landlord of a residential or commercial property, Swinton Business can offer cover tailored to your business.",u,0,0,1,0
63,"Lying about the existence of past convictions is also likely to lead a judge to rule a defendant is not of good character (9) . Blemishes which have not precluded the accused being treated as of good character include: a recent conviction for possession of cannabis ( R v Wren [1993] Crim LR 952, CA, charge of indecency against qualified barrister, aged 39, practising in industry); convictions for dissimilar offences 12 years previously ( R v Arif , The Times , 17 June 1993, CA, reputable restaurant owner charged with fraudulent importation of cannabis): a conviction five years previously for a drink-driving offence ( R v Timson and Hales [1993] Crim LR 58, CA, unqualified solicitor''s assistant charged with the solicitor with obtaining property by deception by making fraudulent claims on the ''Green Form'' Legal Advice scheme); a conviction 13 years before for possession of an offensive weapon ( R v H [1994] Crim LR 205, step-father charged with indecent assault on his step-daughter); and, two convictions for theft 20 years previously",u,0,0,1,0
64,"cases including that of a widow who suspects her late husband''s first wife of stealing the deceased man''s personal effects from her home; a woman who wants to find out as much as she can about her husband''s assets before their divorce, only to discover that he''s hiding much more than she ever realised; a landlord who suspects his tenant is throwing questionable parties and possibly dealing drugs, the only problem is the tenant has diplomatic immunity; even the FBI call on Vinny to help them with a case of suspected money-laundering by a restaurant owner.",u,0,0,1,0
65,"Please go to Scotland is the Place to read an interview with the restaurant owner, Patricia Bloczynski.",f,1,0,0,0
66,"When they got there, they saw the Judge and the restaurant owner talking and laughing together.",u,0,0,1,0
67,That is why they cannot understand how a civil servant can defend classical liberal thesis. 2 Writing from a minarchist rather than an anarchist perspective. 3 Let''s take the example of a restaurant owner who refuses to hire a girl because she wears an Islamic scarf.,u,0,0,1,0
68,"After the 40-strong workforce heard the news, the managing director said he did not know how many jobs would be lost. 25 YEARS AGO From The Falkirk Herald of September 23 1978 A GRANGEMOUTH restaurant owner was given a shock when the Electricity Board presented him with a bill for nearly £4000.",m,0,1,0,0
69,""" Fred Rizzi, born 1926 in London This extract was chosen by Gail Cameron: ""I think there''s a lot of snobbery about food so I just love the refreshing attitude of Mr Rizzi, who is an Italian restaurant owner.",m,0,1,0,0
70,"BBC London Online reported on the case of a Sussex restaurant owner who was jailed for eight years after admitting supplying Class A drugs in December last year and has now been ordered to pay back £300,000 within six months or face a further three years in prison, as a result of the efforts of Sussex Police Crime and Drug Unit.",u,0,0,1,0
71,"The labelling issue - including better labelling of ingredients and new proposals to label restaurant menus - is ''upside-down politics'' . It clearly assumes that there are inherent dangers, but places the responsibility on the shopkeeper, restaurant owner and the consumer to sort out the mess.",u,0,0,1,0
72,"cases including that of a widow who suspects her late husband''s first wife of stealing the deceased man''s personal effects from her home; a woman who wants to find out as much as she can about her husband''s assets before their divorce, only to discover that he''s hiding much more than she ever realised; a landlord who suspects his tenant is throwing questionable parties and possibly dealing drugs, the only problem is the tenant has diplomatic immunity; even the FBI call on Vinny to help them with a case of suspected money-laundering by a restaurant owner.",u,0,0,1,0
73,If you do a group booking (i.e. spend a bit) the aged restaurant owner will leap into his jumpsuit and regale you with an Elvis Tribute show.,m,0,1,0,0
74,This is an essential read for the first time restaurant owner or operator.,u,0,0,1,0
75,"Danny Aiello is Louie Cropa, a longtime Italian restaurant owner who, grudgingly, has gone from dishing out pasta and gravy to plating up the latest trendy fare.",m,0,1,0,0
76,Last season we were actually told about this venue by a restaurant owner in Mottaret.,u,0,0,1,0
77,It would be much better to make tipping obsolete but if the food or service is not up to standard then make a complaint and it''s up to the restaurant owner or the manager to put it right - perhaps even discount it.,u,0,0,1,0
78,"( Timecode available ) Continuity: In the scene where Pauly talks to Henry and the restaurant owner about Henry''s possible involvement in the restaurant biz, Pauly is talking (with the cigar clearly in his hand and it cuts away to him saying ""No?",u,0,0,1,0
79,Of age of errors and omissions consistent with these insurancefast-food restaurant owner.,u,0,0,1,0
80,"My first job was as a travel agent, an occasional used car salesman, aspiring rally navigator, then a hotel and restaurant owner, mechanical music expert, indie label owner, band manager, studio equipment renter, record rental store operator, and finally a promoter.",u,0,0,1,0
81,"In 1949 Terkel began his own television show, Studs'' Place , an improvised sitcom where he played himself as a restaurant owner.",m,0,1,0,0
82,"Fulford was given a hard semi-final by the New Zealander Dennis Bulloch, a restaurant owner from Nelson.",m,0,1,0,0
83,The Judge and the restaurant owner were in a position of power.,u,0,0,1,0
84,"Darrell Davis, a restaurant owner in Norbury, Croydon, told The Voice that the Labour-run council has consistently refused to back a Caribbean festival, although funds were readily available for other festivals, including the annual Asian Mela.",m,0,1,0,0
85,Are there any instances when a pub or restaurant owner is entitled to refuse the guide dog?,u,0,0,1,0
86,The restaurant owner gets suspicious and holds Lou while he calls the police.,m,0,1,0,0
87,"Lily, who worked for a dot.com company, began the process of divorcing her husband, restaurant owner Jake Manning (Jeffrey Nordling), while she cared for their two girls-teenage daughter Grace (Julia Whelan) and younger Zoe (Meridith Deane).",m,0,1,0,0
88,A SOUTHALL restaurant owner who made residents'' lives a misery by refusing to reduce the noise from an extractor fan has been given a record fine by magistrates.,u,0,0,1,0
89,"As a result, the council prosecuted the restaurant owner.",u,0,0,1,0
90,"There is a great deal a landlord or restaurant owner can do short of a total ban, like segregating smoking areas, banning smoking at the bar, and beefing up the ventilation.",u,0,0,1,0
91,"What motivates the former restaurant owner is, she says, her message - that cannabis used for medicinal purposes is far more effective than medicine from the NHS.",f,1,0,0,0
92,"Peter Hoffman, a chef and restaurant owner, wrote in a New York Times Op-Ed piece, Organic food is not just about a product; it is a philosophy in which the process of production is as important as the final result.",m,0,1,0,0
93,"If you are a restaurant owner and would like a description of what your restaurant offers on this site, please e-mail sharon@thewelshweb.co.uk with your descriptions.",u,0,0,1,0
94,"""For instance, there''s a cable show I do here in the city called Apt. 17JJ , which is a comedy improv show, where I created many different characters, such as: Achiram Yaakov, the biker Rabbi; Lingam Tandoori, the Hindu deli owner; Aquinando Parranda (or ''Chelito''), the Guatemalan salad bar chef; Toh Ching Gao (or ''Mr Lee''), the Chinese restaurant owner; ''El Nino'' - and many other characters!",m,0,1,0,0
95,"After a walk around the town, Pete''s negotiation skills came into their own as he persuaded a Chinese restaurant owner to ''do us a deal'' and we had a good value buffet laid on just for us!",u,0,0,1,0
96,"Councillor Lomax obviously has no thought for the consequences of this project for all those in Buxton who rely on the genuine tourism industry, including every hotel, guest house and restaurant owner.",u,0,0,1,0
97,"A restaurant owner had a surprise, when six garden gnomes appeared on his roof.",m,0,1,0,0
98,"Cups of tea and the odd bacon sarnie ! ..... but most of all a great understanding that these animals should be left alone. - HM Coastguard for the constant use of the auxiliary station at the Cove for the storage of our info board, box of leaflets, tabards etc ... and use of a loo ! - Sue White at BDMLR HQ for assisting in the rosters of Pupwatch medics. - Paul Bailey - local restaurant owner, for keeping a watch on the seals into the dark ... and sometimes using a torch, especially during the storms. .......... and of course ......... mum, pup and bull for the quite extraordinary privilege of letting us see their behaviour for three unforgettable weeks.",m,0,1,0,0
99,"Ruth learns that every cook, prep chef, restaurant owner, waiter, and hostess is part of an army of personal stalkers.",u,0,0,1,0
100,Where you have insurancefast-food restaurant owner may not always.,u,0,0,1,0
101,""" Add to that the non-VIP culture and the fact that diners are likely to see the restaurant owner while they dine, and Helsinki is like a cosy village where everyone knows each other.",u,0,0,1,0
102,I remember a Kosovar Serb restaurant owner -- a former Communist party official who had been fired from his job for speaking out when Belgrade revoked KosovaÕs authority in 1989.,m,0,1,0,0
103,All these considerations are far from the concerns of the young restaurant owner on the beach at Hoi An.,u,0,0,1,0
104,"The hotspot location, and hence access to the network ''in that location'' is governed by who owns the physical space, the restaurant owner etc. This creates a local scarcity of network access that can then be sold at a high price.",u,0,0,1,0
105,"A restaurant owner could get in a taxi, talks to the driver all about his restaurant and end up back at his restaurant without going anywhere.",m,0,1,0,0
106,"Your web site is good and easy to use, also, I certainly will not have any hesitation to recommend your company and products to my fellow restaurant owner friends.",u,0,0,1,0
107,"The restaurant owner was a bit concerned when 20 of us walked in and asked to be "" fed "" .. but the chow was great if you will pardon the pun and only eight euros a head..",u,0,0,1,0
108,"Figure 1: Paul ""Elvis"" Chan, Elvis impersonator and Chinese restaurant owner (photograph by the author).",m,0,1,0,0
109,"''''Buses full of pilgrims used to stop daily at my restaurant and others in the city, making us happy with the business,'''' but no longer, said Abdel Hussein Hakeem, a restaurant owner in Najaf, 90 miles south of Baghdad.",m,0,1,0,0
110,"The plot of The Cook, The Thief, His Wife and Her Lover centres on tyrannical restaurant owner Albert Spica (Michael Gambon) who often dines at his extravagant eatery accompanied by his wife Georgina (Helen Mirren) and several lackeys.",m,0,1,0,0
111,""" Finalist 4 – Punam Vara, Victoria Halls, Sheffield ""Being famous in Sheffield would be a real experience,"" laughs 21 year old Punam a student in biomedical science who was encouraged to enter the competition by numerous people including her friends, family and even a local restaurant owner!",u,0,0,1,0
112,"Darrell Davis, a restaurant owner in Norbury, Croydon, told The Voice that the Labour-run council has consistently refused to back a Caribbean festival, although funds were readily available for other festivals, including the annual Asian Mela.",m,0,1,0,0
113,"NHS cure for waiting lists fails to add up - 12/04/01 I had to confront Blair with the truth, says shop owner - 13/04/01 He said he would get back to me in 24 hours but I am still waiting Women waiting in pain doubles under Labour - 16/04/01 While there were 8,776 women waiting more than 13 weeks for their first consultant appointment with a gynaecologist in 1997, the number had increased to 16,528 by the end of last year Blair broke his promise, restaurant owner says - 16/04/01 Labour ''puts women''s jobs at risk'' - 17/04/01 More families draw welfare - 17/04/01 figures released last night cast doubt on Tony Blair''s pledge to rein in the welfare state Poor getting poorer under Blair, says Portillo - 18/04/01 Huge class size ''unnecessary'' - 24/04/01 a primary school in Norfolk has been forced to have a class of 94 pupils No more taxes - apart from 45 ''stealth rises'' -",u,0,0,1,0
114,"Born in Australia, now a chef and restaurant owner in London, Shane Osborn''s passion for picking summer fruits came from working in Sweden.",m,0,1,0,0
115,"Taking a second category of examples, if a restaurant serving organic food could not source its ingredients from its usual farm because the farmer had lost organic status as a result of AP, the group understood that the restaurant owner or operator''s putative loss was insufficiently proximate to be recoverable either in the law as it stood nor, the group considered, would it be justified to seek to change the law to make it so. 16.",u,0,0,1,0
116,The fourth week we carried out a campaign at one of the beaches where a restaurant owner kindly donated his premises for us to use!,m,0,1,0,0
