Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
38,"Disabled shoppers up and down the country are backing the campaign, among them actress and presenter Julie Fernandez as well as athlete Tanni Grey Thompson, who highlighted the need for high street businesses to improve their services for disabled people.",f,1,0,0,0
39,"Mainly a pre-event massage is used to improve the speed, power and endurance of the athlete.",u,0,0,1,0
40,"Pat Gallagher, the only female athlete to have represented her country in indoor, on the track, cross country and on the road, defended her W55 800/1500m title with championships bests of 2.38.90 and 5.23.34 - phenomenal running for the 57 year mother of two daughters.",f,1,0,0,0
41,Technique monitoring The increased resistance of the water will highlight any mechanical and functional weaknesses the athlete may have in their running technique.,u,0,0,1,0
42,I try to help the athletes understand that a career includes many life roles and being an elite athlete is one of those at this particular phase of their development.,u,0,0,1,0
43,"They then selected eight endurance-trained male subjects, all of whom had a minimum VO2max of 55ml/kg/min, and previous intense exposure to the ergometer and techniques used in the study The evening preceding each trial, each athlete was subjected to a 60-minute bout of cycling at 70% VO2max, and then asked to consume an 800kcal meal and one litre of water one hour after the ride.",m,0,1,0,0
44,And the other question I am asked is whether she will be an athlete.,f,1,0,0,0
45,Any athlete who has achieved the qualifying times in a spring half marathon will have to show current form at the time of selection.,u,0,0,1,0
46,"Jesse Owens 1980: Jesse Owens, black US track and field athlete who won four gold medals at the 1936 Olympics in Berlin, dies in Phoenix, Arizona (66).",m,0,1,0,0
47,"To improve their self confidence, an athlete can use mental imagery to: visualise previous good performance to remind them of the look and feel imagine various scenarios and how they will cope with them Control Identifying when an athlete feels a particular emotion and understanding the reason for the feelings is an important stage of helping an athlete gain emotional control.",u,0,0,1,0
48,Many coaches understand that only once a dependable level of performance is reproduced can the athlete move to the next level.,u,0,0,1,0
49,"Each athlete is unique and has different training schedules, food preferences, lifestyle factors, and weight concerns.",u,0,0,1,0
50,"Selway, Irene Management in Education - Professional Development of Academics Shearer, Michael Shepherd, Jonathan Evaluation Methods in Health Promotion Sommerton, Richard Education of children in care Stuart, Gail Thomas, Mary Bullying in the workplace and effects on health Tudor, Ruth Rethinking assessment in the context of widening education Van Neutegem, Andy Career transition and the elite athlete Walsh, Janine Biography Study of Female Tennis Players in 1950''s and 1960''s Waters, Bernadette Professional Education Wintrup, Julie Educational Management",u,0,0,1,0
51,Which isn''t to say he wasn''t a splendid athlete.,m,0,1,0,0
52,"Whereas in 1985 the Master of the Rolls was able to observe that there was no available authority on which to rely in reaching judgment in Condon , there is now authority from either the Court of Appeal or the High Court to cover almost all causes of action against any defendant who has caused injury to an athlete (Gardiner et al 2005, Ch 16).",u,0,0,1,0
53,"""In one case, we had an endurance athlete who was suffering from a back injury.",u,0,0,1,0
54,"Herman Mulder, from London Irish, who has won the race for the past two years, had yet to enter by the time postal entries close but his winning time last year of 52 minutes 39 seconds was well outside the course record of 48:10 set by Hercules Wimbledon''s own Olympic athlete Bob Holt back in 1974.",m,0,1,0,0
55,"My own view is that Downs persons and their parents are the best advocates for the value of their own lives, and one slide of an athlete with Downs syndrome, is worth a thousand words.",u,0,0,1,0
56,"Timothy is to be like a soldier, an athlete and a farmer.",m,0,1,0,0
57,"What Plato is actually telling here, in the form of myth, is that in the path of evolution, that is unique for each soul, specific life kinds (life of the athlete, of the emperor, of the scholar, of the technitian etc) are chosen, through which each soul will gain the necessary experiences in order to evolute further.",u,0,0,1,0
58,"These two simple parameters, plus the ''Reaction'' column, tell me whether the athlete is over-training.",u,0,0,1,0
59,"With a grade three strain the athlete is unable to move without pain, and there may be a bulge of soft tissue through the muscle layer.",u,0,0,1,0
60,"Following is a summary of successful goal-setting procedures: identify and record team and personal goals; outline a strategy for reaching the agreed upon set of goals state goals using easy to measure motor skills or fitness components (i.e., state your goals in performance rather than outcome terms) maintain the delicate balance between challenging yet attainable goals; be prepared to modify team and/or individual athlete goals to keep the balance break long-term goals into several short-and intermediate term goals and apply a corresponding time frame and target dates to each goal have specific goals for soccer practices, practice games, and regular season games (the goal in pre-season games may be to experiment with a variety of offensive and defensive formations, during a regular game the goal may shift to implementation and proper execution of a specific game plan... use positive language when stating your goals (emphasis is on ""what to do"" as opposed to ""what not",u,0,0,1,0
61,"So, onto the piste stepped TASS athlete TG Greensides to face the oxford captain.",u,0,0,1,0
62,Imitate the action of the tortoise The amount of mileage an athlete completes each week is also strongly related to Achilles tendonitis risks.,u,0,0,1,0
63,Myth 3: A diet is good as long as an athlete gets enough protein.,u,0,0,1,0
64,Finally I''d like to wish the Clevedon athlete a speedy and full recovery after his unfortunate bump on Stage 8.,m,0,1,0,0
65,"Both coach and athlete believe the gold medal will be decided over two laps of the 800 metres, the final event.",u,0,0,1,0
66,What makes a world-class athlete or a champion at the local sailing club?,u,0,0,1,0
67,"This includes the causes and effects of learning disability, an understanding of the types of learning disability that exist, coaching techniques, athlete assessment, sporting structures and organisations working in learningdisability sport from local through to international levels, and legal considerations.",u,0,0,1,0
68,After making contact the hips are then raised up in a crisp manner until the athlete reaches a comfortable level at which point the lift begins in earnest The athlete raises and then lowers the hips several times while getting set up and then lifts the bar The athlete addresses the bar by taking a hold of it without bending the knees.,u,0,0,1,0
69,first British boxer to win three Lonsdale Belts? 3 In which sport is an attack known as a balestra? 4 Which horseracing classic is named after an estate near the town of Epsom? 5 At the 1984 Olympics who won the first ever gold medal for the women''s marathon? 6 Who was the first British footballer to win the European Golden Boot? 7 In which sport does an ippon score 10 points? 8 Who is the only Scotsman to be voted Footballer Of The Year in England in the 1990s? 9 Which track athlete won the Women''s 100m gold medal at the Sydney Olympics? 10 What number is basketball star Michael Jordan famous for wearing on his shirt?,f,1,0,0,0
70,"Another athlete who took part in the event with Wakefield connections was polevaulter Ellie Spain, who uses the training facilities at Thornes Park Stadium on a regular basis.",f,1,0,0,0
71,"Even in daylight with a low, bright sun from behind, the driver''s vision is often impaired Hurdling Care should be taken to see that improvised equipment of the types used particularly with novices is reasonably safe The ends of canes can damage eyes if not protected by a cork or some similar device Elasticated hurdle bars are capable of catapulting the hurdle some distance if bit hard by the athlete Hurdle top bar should be secure They should be correctly placed relative to their use with the counter-balance weights also relatively correctly positioned Hurdles should NEVER be crossed in the wrong direction (i.e. from the landing side) Field Events all landing areas should preferably be covered by a proper cover sheet Their size and density should be adequate for the use to which they are being put (i.e. heavier jumpers and those landing from greater heights require thickest protection, whilst those of inconsistent or long flight parabolas require greatest area) The position of take-off in",u,0,0,1,0
72,"Coaches will co-operate fully with other colleagues (eg other coaches, officials, team managers and sport scientists, doctors , physiotherapists, governing body staff) in the best interests of the athlete.",u,0,0,1,0
73,"""Initially, an ACE adviser may help to negotiate possible changes in examination/coursework dates for the athlete so that they can learn about the process, but we will ultimately encourage the athlete to eventually make those negotiations independently.",u,0,0,1,0
74,"Made to be viewed from one side only, the figure is a higly compressed study of the action of an athlete.",u,0,0,1,0
75,"On another occasion, an athlete is given a grip strength test and he registers 100lb.",m,0,1,0,0
76,"Incidentally, his club colleague, Denise Lewis was, surprisingly, given the long history of excellence, the first athlete from Birmingham''s Birchfield Harriers to win an Olympic gold last week.",f,1,0,0,0
77,"The event was the 400m and the athlete in question ran a very good lap, recording an impressive time and finishing at least 80m ahead of second place.",u,0,0,1,0
78,She''s an elite athlete and when the gun went she couldn''t go.,f,1,0,0,0
79,"The IAAF deny there was a cover-up, saying they informed UK Athletics last March about the case, but they have not satisfactorily explained why Christie''s name did not appear in their quarterly bulletin as an athlete who had failed a drugs test.",u,0,0,1,0
80,"Does everybody need the same diet, e.g. a professional athlete compared to a person who works in an office?",u,0,0,1,0
81,"A TASS Athlete is an athlete that has qualified for a scholarship of up to £3,000 to pay for support services like specialist coaching, physiotherapy etc. See more about TASS...",u,0,0,1,0
82,"If Allison Fisher were a British tennis player or athlete with the same level of achievement, she would be a national celebrity.",d,0,0,0,1
83,Immune responses and increased training of the elite athlete.,u,0,0,1,0
84,"Q: Typically, how do you assess the needs of an athlete?",u,0,0,1,0
85,"If the training environment is a cause of stress, the athlete needs to take a break from this environment.",u,0,0,1,0
86,of predictions: There will be a negative but linear relationship between cognitive anxiety and performance There will be an inverted U relationship between somatic anxiety and performance Somatic anxiety should decline once performance begins but cognitive anxiety may remain high if confidence is low Catastrophe Theory Catastrophe Theory suggest that: stress and anxiety will influence performance each athlete will respond in a unique way to competitive anxiety performance will be effected in a unique way which may be difficult to predict using general rules Optimum Arousal Theory According to the Optimum Arousal Theory (Yuri Hanin) each athlete will perform at their best if their level of arousal or competitive anxiety falls within their optimum functioning zone . The challenge for the coach is to determine the athlete''s zone and identify the techniques that will place the athlete in this zone prior to competition.,u,0,0,1,0
87,"He has been an athlete and runner all his life, and competed in many triathlons, 5k''s, 10k''s and marathons.",m,0,1,0,0
88,"On a more specific point the need for performance evaluation along the way is also critical in providing feedback to the athlete, coach and other support staff.",u,0,0,1,0
89,"These aforementioned theories fail on several levels: Individual differences among athletes'' learning styles are not addressed Varying levels of physical maturity and prior athletic experiences are not considered Does not account for the needs or interests of each individual athlete Fails to recognize that ""cognitive processes are important in learning physical skills.",u,0,0,1,0
90,""" ( more... ) GO: FRWD Sports Performance Recorder for athletes (ID: 3417) November 5, 2004 Wearable athlete management systems are set to become widespread with the release this week of the US$1000 FRWD Sport Performance Recorder ; a device which measures route, distance, altitude and speed using GPS technology along with heart rate.",u,0,0,1,0
91,"Studies show that when an athlete loses sleep, growth-hormone release diminishes.",u,0,0,1,0
92,"Carbs, creatine, and phosphate combine to create a performance powerhouse for the endurance athlete.",u,0,0,1,0
93,Some months age the British Judo Association began to develop a long-term athlete development (LTAD) plan which will provide a framework for the advancement of judokas from earliest stages through to World Class Performance levels.,u,0,0,1,0
94,After 6 weeks of intervention there was no measurable improvement in sub-elite athlete performance in the chosen parameters.,u,0,0,1,0
95,""" Those who have sought to dismiss her as a mere athlete have probably been influenced by the fact that her mother, the wife of a Paris garage mechanic, had a job as a gym teacher and that Sylvie herself originally appeared destined for an athletic career.",f,1,0,0,0
96,Action and awareness merge when the athlete becomes totally absorbed in what they are doing - when they have the skills to meet the challenge and focus all of their attention on the task at hand.,u,0,0,1,0
97,Under hypnosis the athlete revealed that there was an event in their past (not being selected for a senior level college team) that seemed to seed times when there was an onset of the pain.,u,0,0,1,0
98,Surely it would just be a walk in the park for an athlete of Paula''s calibre?,f,1,0,0,0
99,It is possible to get a very clear insight into how the athlete prefers to behave and how comfortable the athlete is in the current situation.,u,0,0,1,0
100,"There was another four with which Lewis made history: in 1996, against athe odds, he leapt to a record fourth consecutive Olympic long jump title to become only the third Olympic athlete in any sport ever to win four straight titles in the same event.",m,0,1,0,0
101,"In addition, this athlete had a limited strength training history and so needed a lighter programme than the 800m runner to ensure there were no adverse consequences to strength training.",u,0,0,1,0
102,"[Quiz question: How many graded junctions are there on the A6 where the A6 is treated as the major road?] Ash Davies has an update: The Clapham bypass is now completed, and was named Paula Radcliffe Way to honour Bedford''s famous athlete!",f,1,0,0,0
103,"Among those cheering him on were international sons Andy and Jamie, daughter Maggie and fellow Canvey athlete KIM HOWARD.",f,1,0,0,0
104,"David Simmonds (1942-50) renowned at school as an athlete and all-round games player, has left British Airways where there were ""too many pilots"" and is now flying for Saudi Airlines.",m,0,1,0,0
105,"Calorie values of energy producing nutrients All types fat 9 calories (kcals) per gram Alcohol 7 calories (kcals) per gram Carbohydrates (starch and sugar) 4 calories (kcals) per gram Protein 4 calories (kcals) per gram Paradoxically, although alcohol is high in calories, it is not a good source of energy for an athlete.",u,0,0,1,0
106,Competitions were set up in the Southern Daily Echo and Manchester Evening News for readers to win an Olympic athlete to attend their school sports day.,u,0,0,1,0
107,If the athlete lacks concentration then their athletic abilities will not be effectively or efficiently applied to the task.,u,0,0,1,0
108,"The fun begins as a coach and athlete have to start fitting in basic weights, strength, mobility, conditioning, GCSE exams, A levels, etc. If your Hepthalon athlete is a sprinter & long jumper, hurdles and high jump might not be as difficult for her as shot or javelin.",u,0,0,1,0
109,The athlete was eventually moved to another jail and freed.,u,0,0,1,0
110,"It ensures that sports are delivering the best available, athlete centred coaching both in recreational, development and performance environments.",u,0,0,1,0
111,"""Also, as a university with an excellent reputation in sport, sports bursaries are offered to those students who achieve elite athlete status.",u,0,0,1,0
112,"Cerebral palsy is defined for these purposes as a permanent, non-progressive brain injury which has been present since birth or since the athlete was an infant.",u,0,0,1,0
113,The strides are kept as short as the athlete can make them.,u,0,0,1,0
114,"The message that Mr. Dungy gave at his son''s funeral, though, hit home and I think that it deserves to be shared with every athlete: ""I want to urge you to continue being who you are because our young boys in this country, they need to hear from you.",m,0,1,0,0
115,"When I examined this chap he wasn''t in too bad a shape, he had good conditioning and apart from his knee and the obvious strain and effect that had had upon his lower back, he looked as though he was probably quite a good athlete – apart from one thing.",m,0,1,0,0
116,The coach must monitor the following movement patterns and feedback corrective action to the athlete: Foot placement Hip position (in all three planes) Hip/upper leg angle (at both ends of the range of motion) Ankle angle (at both ends of the range of motion) Knee angle (at both ends of the range of motion) Mid-line displacement Arm position All of these should be checked to ensure that they follow as closely as possible the movement pattern used on land.,u,0,0,1,0
117,This reduction of nutrients and waste products is the reason why a well-hydrated athlete will always function at a higher physiological and performance level than a dehydrated one.,u,0,0,1,0
118,One-ticket item sponsorship and out many young men athlete advisory committee.,m,0,1,0,0
119,"Denial At the beginning, the athlete cannot believe the injury is severe or that it will impact their ability to continue with their sport.",u,0,0,1,0
120,"The pace could also be determined by heart rate, so for example, the athlete could run at 85% of max heart rate for the required length of time - many heart rate monitors can be programmed to beep if the heart rate fluctuates a certain amount of beats away from the target.",u,0,0,1,0
121,"From school days to university and R.A.F., Peter has always been a keen athlete, notably in the 400 metres hurdles.",m,0,1,0,0
122,"Consequently, I prescribe active recovery DWR sessions only when I am completely satisfied that the athlete is able to replicate his or her land-based running style, so making HR monitoring a viable method of monitoring the exercise.",u,0,0,1,0
123,Leeds City Athletics Club 8+ year olds Tuesdays 7pm - 8pm Indoor Bowls & Athletics Centre South Leeds Stadium This athletics club has an inclusive policy which encourages any athlete to participate in the activities they wish.,u,0,0,1,0
124,"An athlete who is Self-confident, committed and motivated to make best use of available resources and programmes Able to deal with demands of high level training and competition through a professional, mature attitude combined with a strong internal locus of control And has a Strong sense of identity that includes, but is not limited to their sports performance So they can Manage uncomfortable emotions such as anxiety as an integral part of performance Set stringent performance and process goals Manage inter-personal relationships with team-mates and coaches to ensure their own performance is optimised without detriment to others Monitor their",u,0,0,1,0
125,"As a SINI athlete, Stephen showed the commitment, attitude and composure to go all the way.",m,0,1,0,0
126,Athletes can only be entered in and compete in one category regardless of the number of impairments of the athlete.,u,0,0,1,0
127,"Occupation: Olympic athlete â€"" hammer thrower Qualifications: BSc Mathematics, Edinburgh University Aged five and asked ""What would you do with £100?",u,0,0,1,0
128,Richard Kilty os Stockton who competes for Gateshead Harriers put behind him the disappointment of the recent international match by storming to Silver in the 100 metres in a new legal personal best time of 10.77 seconds despite not officially becoming an under 20 athlete until 2007.,m,0,1,0,0
129,"There are no short cuts, if you want to be an elite athlete you have to make the commitment and put in the training.",u,0,0,1,0
130,Famous figures with connections to the North East include the journalist Kate Adie and the Olympic athlete Dame Tanni Grey-Thompson.,f,1,0,0,0
131,The athlete was treated as in the previous session but with the addition of vertebral joint mobilisation.,u,0,0,1,0
132,In all the drills the coach/athlete should ensure a tall and relaxed posture with a correct range of movement of the arms.,u,0,0,1,0
133,It''s different in the ring - I do not hit any opponent in anger or hate but as an athlete.,u,0,0,1,0
134,"There are some fantastic prizes on offer, including a £1,000 cheque for the winner''s school, Calvert Trust activity breaks, a Sony digital camera and lunch with Tanni Grey-Thompson DBE, the most successful paralympic athlete ever.",f,1,0,0,0
135,"The astute coach can then also use vocabulary of a similar type to package their message to the athlete, thereby enhancing the communication process between the two.",u,0,0,1,0
136,"For a recreational athlete this may induce an energy expenditure of approximately 750 kcal/hr, but for an elite athlete who finishes in about 2 - 2 1/2 hours this could represent about 1500 kcal/hr.",u,0,0,1,0
137,"Interestingly enough, the difference in power performance during the different squat-training methods in the Australian study depended on the athletes'' strength levels, so the 11 subjects were ''median-split'' (with the median athlete ''thrown out'') into two groups, with the five athletes with the highest 1RM values in one group and the five with the lowest in the other. 1RM averaged 116kg for the low-strength groups and 139kg for the high-strength athletes.",u,0,0,1,0
138,"Athletes taking part are likely to include: Chris Thompson (former European U23 5,000m champion); Dani Barnes (1,500m world juniors athlete); Rachel Thompson (GB U23 international at 800m); Catherine Riley (England international 800m).",f,1,0,0,0
139,Therefore efficient technique in the RDL is a key part of the learning process and long term skill development of the athlete in the weight room. 1.,u,0,0,1,0
140,"Although squash is unfortunately not an Olympic sport, and I would have competed as Greek No 1 in my home land, I must say that I lived all this experience from the very inside as any other athlete.",u,0,0,1,0
141,"Kelly Sotherton, who recently won a gold medal at the Commonwealth Games in Melbourne said: â€œThis is great news for any athlete hoping to compete at the European Athletics Indoor Championships.",f,1,0,0,0
142,"Ringworm is another fungal skin infection, and so is Athletes foot (you do not have to be an athlete to catch it!).",u,0,0,1,0
143,"There''s also a level at which ""fans"" feel the need to denigrate a certain athlete, like Apolo Anton Ohno, as a ""dirty"" athlete because they''ll never achieve anything remotely similar.",m,0,1,0,0
144,The following general guidelines may be of help as each athlete learns what foods are tolerated best during pre-race anxiety.,u,0,0,1,0
145,The management of EIA depends on the competitive status of the individual athlete.,u,0,0,1,0
146,The exceptional 29-year-old Real Madrid athlete will be used as a testimonial for BenQ Mobile for the first time in spring 2006.,u,0,0,1,0
147,By winning the 100 metres - 200 metres and 80 metres hurdles - and running the last leg for Holland''s victorious relay team - the ''Flying Dutchwoman'' became the first and only female athlete ever to gain tour gold medals in the same Games.,f,1,0,0,0
148,To do that I will need to ensure educational establishments understand the requirements of the elite athlete.,u,0,0,1,0
149,"Kevin Kelly, of Herne Hill Harriers, tells the tale of when an athlete asked his coach what were his schedules going to be during the winter.",m,0,1,0,0
150,Goal definitions Dream Goals (3 to 6 years down the road) Where do you want to be as a runner/athlete in 3 to 6 years?,u,0,0,1,0
151,Nestle Rowntree AC athlete Richard Buck who had impressive runs at the World junior Championships at Italy when he recorded a new pb of 47:00 in the heats also picked up a medal at these championships.,m,0,1,0,0
152,Diana (Acrobat) voiced by Tonia Gayle Smith In the real world Diana is an athlete.,f,1,0,0,0
153,"The good news is that success at this kind of swimming is far less dependent on ""swimming talent"" than you might imagine, and is actually within reach of every athlete.",u,0,0,1,0
154,"All that is needed is the sense of pace, such as used by an average long-distance athlete in every race, and the use of a weekly schedule or diary to assign set work to particular days - thereby to knock tasks on the head early.",u,0,0,1,0
155,"Johnny Rico (Casper Van Dein), the school''s all-star athlete, is dating the most gorgeous girl in school, Carmen Ibanez (Denise Richards).",m,0,1,0,0
156,"But it is often not the coach''s fault if the athlete fails to improve, more the mindset of the athlete!",u,0,0,1,0
157,"The reason why that had to be so was, that before the contest, preceding it, the contestants were led about the arena by the Herald or the master of ceremonies, while he asked and shouted in a loud voice whether any of the spectators in the arena could accuse the athlete of any crime, any misdemeanour, any wickedness, if they were slaves, if they had been depraved in any way in life or in manners.",u,0,0,1,0
158,New Core Stability Workout Incredible Training Program Shows Immediate Results Find out how with our FREE bulletin - Enter email: We will never give or sell your details to a 3rd party Privacy Policy Close this window self-awareness in sport Self-Awareness in Sport Privacy Policy How to get the best from yourself or an athlete you coach by effective questioning and attentive listening.,u,0,0,1,0
159,A 60kg athlete should aim for 25-50g.,u,0,0,1,0
160,This can be done in the following ways: ask the athlete; use questionnaires which profile mood states and daily analyse the life style of the athlete; and finally monitor ''stress load''.,u,0,0,1,0
161,"FISA have started an athlete noticeboard on which they are putting details of all the things athletes need to know about - commissions, doping rules, etc. [Begun 2004].",u,0,0,1,0
162,Without any form of exercise a sedentary person living in a cool climate loses about 1.5 litres of fluids per day and an athlete engaging in one hour of heavy exercise can lose between 2-4 litres!,u,0,0,1,0
163,"As ninth-ranked athlete going in, a finals place would mark progress for what is still a learning curve for the 27-year-old.",u,0,0,1,0
164,"These decisions concerned the following Team GB athlete: - Mr Alain Baxter, athlete (Great Britain), Men''s Alpine Skiing, Slalom There was no discussion about a new medal ceremony.",m,0,1,0,0
165,The age when an athlete is most likely to run his fastest-ever 800m is 22.,m,0,1,0,0
166,Renato Benedetti Books David Remnick''s King of the World revealed the socio-political context of Muhammad Ali''s greatness – will any future athlete affect politics and society so profoundly?,m,0,1,0,0
167,"Loss of patience should be an emotion as unknown to a man of action in politics or war as it is to an athlete in any contest which rests on judgment, nerve, endurance, will.",u,0,0,1,0
168,"Mental Preparation The third arm of coaching is dealing with the mental side, getting the athlete into the right frame of mind.",u,0,0,1,0
169,"Gavin Hughes, head of sport at Uxbridge College, said: ""Richard deserves to succeed because he is a dedicated athlete and a great team player.",m,0,1,0,0
170,Any of the modest success that I have experienced as an athlete has come through grinding it out and learning to live with pain.,u,0,0,1,0
171,An added incentive was a prize of twenty-five pounds for the first athlete to the top of Slieve Donard. <> First to show was Deon McNeilly of Newcastle AC arriving at the first checkpoint just 9 minutes after the start in Donard Park.,m,0,1,0,0
172,"Derived from a pop-culture athlete in the eighties, the Obey icon has been bombed in developed and rural cities around the world.",u,0,0,1,0
173,"Another SINI athlete who was successful on the day was 20-year-old Northern Ireland Champion in 60 metres, Anna Boyle (Ballymena and Antrim AC).",f,1,0,0,0
174,These are all qualities of the athlete and those of the photographer as well.,u,0,0,1,0
