Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
24,".] 4 [The thing growing out of the mat has crawled onto the wounded soldiers face - it looks like a small imp, or demon.] fx demon eek-eek 5 [Closeup of Kikyou.] fx Kikyou *sharp look* Kikyou The ghoul... is still after this man''s life... 6 [Kikyou flicks the ghoul, melting half of it away.] fx ghoul *whack* fx ghoul sizzle 7 [The wounded soldier''s two friends look at Kikyou in surprise - they couldn''t see the ghoul.] soldier#1 ...? soldier#2 Kikyou-sama?",u,0,0,1,0
25,Or one soldier who signed up when he was just four days old?,m,0,1,0,0
26,I cannot think of a case in which either a soldier or a big game hunter was betrayed by the inferior performance of his cartridge.,u,0,0,1,0
27,"""I was a soldier once and I prefer the military ethos.",u,0,0,1,0
28,On record is the case of an old soldier refusing to sacrifice to the emperor and so charged with treason.,u,0,0,1,0
29,It appears that this soldier survived the war and returned to Canada.,u,0,0,1,0
30,I am a good soldier.,u,0,0,1,0
31,"He recites a riddle , : What did one wall say to another"" and hilariously gives the answer ""Meet you at the corner"" When the soldier returns the answer at his asking another time he gets upset.",u,0,0,1,0
32,"The first gardener was a retired German soldier, Jacob Bobart, who was delighted to find that the cess-pits of the colleges provided him with almost unlimited supplies of good growing medium.",m,0,1,0,0
33,"Secondly, not only do we take our fair share of suffering because we''re engaged on the front line in active service all the time, and that''s going to go on all our life till we leave this world, but secondly, he says verse 4, no soldier in active service entangles or interweaves is that word empleko , interweaves, we get the word implicate from it...no soldier in active service entangles himself in the pragmateia of every day existence, bios , the pragmatics, the stuff, the affairs of life.",u,0,0,1,0
34,"We were given details of the soldier we were enquiring about and who we were, and the rest was left to us.",u,0,0,1,0
35,"Commenting on the ruling, the familyâ€TMs solicitor, Peter Madden said: â€œWe lodged these proceedings on behalf of the family after the Pat Finucane Centre and the Spotlight programme highlighted that the RUC/PSNI was unable to even trace the police investigation file into Mrs. Thompsonâ€TMs death. â€œThe RUC simply accepted what the soldiersâ€TM lawyers said happened, even after it became apparent that one soldier had admitted firing shots, suggesting he was responsible for Mrs Thompsonâ€TMs death.â€?",m,0,1,0,0
36,We have among other wounded soldiers home from the war a soldier of the Dublin Fusiliers who was injured at Mons.,u,0,0,1,0
37,"He did there like a soldier; if some that need not be named had done as well, the upshot need not have been so melancholy to remember.",m,0,1,0,0
38,"Stef du Plessis Price range from £ 4000 - 7000 To book Stef, please call us on 020 7247 1193 or e-mail to: info@cityspeakersinternational.co.uk Photos & Video Clips Background Stef du Plessis has pursued three very successful careers: in the first he was a decorated soldier, retiring with the rank of Lieutenant Colonel as the commanding officer of an elite parachute regiment.",m,0,1,0,0
39,"Each film tells the moving and humourous stories from different sides of the conflict, from innkeeper to soldier, and monks to hannuka settlers over Christmas 2002.",u,0,0,1,0
40,"Simple and stark in the form of a soldier writing home, a few phrases, spoken then sung, set the atmosphere, building to the scary cry of ""Blind!",u,0,0,1,0
41,"Already the Tsarist army had claimed that the Russian soldier enjoyed higher morale and greater attacking spirit than any of his adversaries, and trained its men accordingly.",m,0,1,0,0
42,In December 2001 the Court of Appeal ruled that the evidence of the soldier witnesses should not be taken in Londonderry on the grounds that they have reasonable fears for their safety.,u,0,0,1,0
43,""" ""I do, upon the honour of a gentleman and a soldier.",m,0,1,0,0
44,"It was not clear what the soldier had died from, but the embassy said on Sunday that the incident was being investigated.",u,0,0,1,0
45,In several scenes we see the same soldier firing several shots without reloading his gun.,m,0,1,0,0
46,"""That''s not possible, unless he received military training,"" said a soldier on the kings left side.",u,0,0,1,0
47,"I realise that I''m in danger of becoming that soldier, but I can''t help myself, this guy is just crap ! ""And ps which is used to...",u,0,0,1,0
48,The full horror unfolded when a soldier of the 3rd Regiment of the Royal Horse Artillery found the death list in a nearby cargo container.,u,0,0,1,0
49,"There is nothing left for us to face except the physical fact; and any poor soldier, with a coarse red coat upon him, will face that for eighteenpence a day, and think himself well paid.",m,0,1,0,0
50,The World War One records link on the National Archive will allow you to locate the court martial file number for the soldier whose case you are researching.,u,0,0,1,0
51,The initial phase of the campaign saw the distribution of an intriguing DM pack containing a branded plastic soldier which invited consumers to discover why Hyundai is the only 4x4 manufacturer to offer a 5-year warranty as standard.,d,0,0,0,1
52,"""I''m a simple soldier, sir.",u,0,0,1,0
53,"Fabrizio found a stool from his workshop, and continued to paint the jacket onto the solemn soldier.",d,0,0,0,1
54,Soldier and proto-martyr of Britain. 24th - John the Baptist : died c30.,u,0,0,1,0
55,This spectrum of battlespace will provide from soldier to commander immediate visual information to greatly reduce mission fratricide.,u,0,0,1,0
56,"GOC Infantry Brigade, Marlborough College London Regiment There was little in Ralph Hamer Husey''s pre-war business career to hint at his outstanding qualities as a soldier.",m,0,1,0,0
57,The saint is shown as a young Romano-British soldier turned Christian priest and martyr.,u,0,0,1,0
58,It is reported that builders working on a house in Pozieres (Somme) have found the remains of an Australian soldier - possibly an officer.,u,0,0,1,0
59,"Steven Lambakis evoked a trapped American soldier and argued: ""It is also quite a different thing to ask a person whether he would support the development of a weapon, a tool, to physically knock out a satellite that had uncovered the positions of our sons in uniform, who happened to be cornered in some godforsaken valley in Afghanistan.",u,0,0,1,0
60,"Each soldier also has a weight limit for ammunition and such, but the game largely tries to keep proceedings as statistic-free as possible, which is a key factor in keeping the game rolling along nicely.",d,0,0,0,1
61,"But it suggested that Zarqawi, who claimed responsibility last week for attacks in the northern city of Mosul that left 17 Iraqi national guardsmen and an American soldier dead, may still be capable of planning attacks here.",u,0,0,1,0
62,"Fortunately, we arrived in Arlington quite early; otherwise we wouldn''t be able to get to the Tomb of the Unknown Soldier before the last change of Guard.",u,0,0,1,0
63,""" In Dunn''s poetry generally, we find pacifist attitudes expressed: militarism is criticised in Ratatouille and in Europa''s Lover . The soldier of whom Dunn writes here is an object of sympathy; he is more victim than aggressor.",m,0,1,0,0
64,"The extinct (since 1802) Earls of Ross, the Earls of Arran, the Lords Harlech and the Gore-Booths descend from the seventh son of Gerald, Sir Paul Gore, a successful soldier of fortune in late Elizabethan Ireland, who was granted substantial estates in the north-west and was created a baronet in 1622.",m,0,1,0,0
65,"We spend hours talking to one soldier because the inner flame continues to burn and we want it to burn brightly and outwardly like the menorah, proclaiming the miracle that even today Judaism burns brightly and that we practice it where ever we are, from our homes in Baltimore, to the sand dunes of Iraq, the sun of California to the slums and bombed out buildings of Baghdad and the Forward Operating Bases of the North.",u,0,0,1,0
66,"The starting point is a number of anchor points using custom brackets, trusses and soldier beams.",d,0,0,0,1
67,"A French soldier, Paul Dervilers who, in 1989 was 87 years old, also recalled his rescue:- ""I was on the beach walking up the coast towards Belgium when I saw some Englishmen getting into a dinghy and I joined ten of them who tried to get aboard.",m,0,1,0,0
68,"Graphics Version | Change to UK Version | BBC Sport Home News Front Page | Africa | Americas | Asia-Pacific | Europe | Middle East | South Asia | UK | Business | Health | Science/Nature | Technology | Entertainment | Have Your Say | Thursday, 29 June 2006, 11:23 GMT 12:23 UK Press furore over Gaza offensive Israeli papers disagree on the methods the government should use to free an Israeli soldier currently being held by Palestinian militants.",u,0,0,1,0
69,"He calls for him to be properly committed, to be a soldier and an athlete, and a hard?working farmer.",m,0,1,0,0
70,"The Iraqi National Lottery Wednesday January 25th 2006, 2:11 pm Filed under: Politics A new audit of American financial practices in Iraq has uncovered irregularities including millions of reconstruction dollars stuffed casually into footlockers and filing cabinets, an American soldier in the Philippines who gambled away cash belonging to Iraq, and three Iraqis who plunged to their deaths in a rebuilt hospital elevator that had been improperly certified as safe.",u,0,0,1,0
71,"I have, however, had the opportunity to use it for a photo study while recreating a soldier of the Long Range Desert Group . They were armed with the .5"" as a heavy machine gun mounted to the rear of 30cwt Chevrolet trucks.",u,0,0,1,0
72,"Role brief for Norwegian saga tellers You are great story-tellers at the court of the famous soldier, King Harald Hardrada of Norway.",m,0,1,0,0
73,The wind was blowing the curtains and I thought it was the soldier trying to get through them.,u,0,0,1,0
74,"The diary of a local minister, James Galt, tells of the events, as do the memoirs of Robert McKerlie, a soldier in the Manx Fencibles.",m,0,1,0,0
75,We''ll show you just how soldier have lived and fought from the Battle of Agincourt right up to the modern day.,u,0,0,1,0
76,"Despite being a little weird at first, this actually works surprisingly well and even though everyone is basically an expendable genetic soldier programmed with loyalty and the same personality and accent, there''s a lot of camaraderie and humour throughout the game.",u,0,0,1,0
77,"A British soldier was killed and another was injured yesterday during a major operation which led to the arrest ... British soldier dies in Basra gunfight during arrest of suspected ... Times Online, UK - 16 Jul 2006 A BRITISH soldier was killed and another was wounded yesterday during a raid in Basra to arrest a suspected terrorist leader.",u,0,0,1,0
78,"The final name on the plaque records another soldier, Private J H Greenwood, of the Yorkshire Light Infantry, killed in action at Nooitgedacht on December 13th 1900.",u,0,0,1,0
79,"Sergeant Hall, reporting to an Australian battalion HQ, asked a private soldier for his colonel.",m,0,1,0,0
80,"Uniforms The modern soldier wears a variety of uniforms for use in the field, in barracks or on ceremonial occasions; of particlur note are the blues and scarlets of members of the Band and Corps of Drums.",u,0,0,1,0
81,He was a soldier involved in the Indochina and Algerian French war and after his time in the army trained as an actor.,m,0,1,0,0
82,He is a self-sacrificing soldier of the proletarian revolution and an untiring herald of the new society.,m,0,1,0,0
83,"Historians used to think that King Harold was the first figure, the soldier with the arrow in his eye.",m,0,1,0,0
84,He was a brave soldier and died a brave death.,m,0,1,0,0
85,"If this is the case, then it has to be said here that this is not among the masa''il khilafiyya that one can afford to agree to disagree, since it is outright wrong by the principles and the rules from our Usul and Furu'' . Let us restate the Dabit again, as our jurists have succinctly summarised its rule of engagement: a soldier can only attack a female or (if applicable) child soldier (or a male civilian) in self-defence and only when she *herself* (and not someone else from her army) is engaged in direct combat (as for male soldiers, it goes without saying that they are considered combatants as soon as they arrive on the battlefield even if they are not in direct combat - provided of course that the remaining conventions of war have been observed throughout and that all this is during a valid war when there is no ceasefire",u,0,0,1,0
86,"We got into a confrontation with a soldier who objected to one of the group taking a photograph, this was the hairiest moment in the whole trip, but we persuaded the soldier to give the camera back.",u,0,0,1,0
87,Lois – her soldier fiancé was among those lost in Dunkirk.,u,0,0,1,0
88,"However, I''m a soldier and my job was to shut up and get on with it.",u,0,0,1,0
89,"The heritage of ghostly annoyance fell to his son, who became a soldier, and sought in change of scene and active life, respite from the angered ghosts.",m,0,1,0,0
90,""" Motioning us all away from it with his gun, the soldier seized a corner of the cloth.",u,0,0,1,0
91,"Joan sunk at once to her knees; and as she laid her hands upon the Gospels, that big English soldier set free his mind: ""By God, if she were but English, she were not in this place another half a second!",m,0,1,0,0
92,"Even as the handover took place, militants were threatening to kill an American soldier, three Turkish nationals and a Pakistani citizen they are holding hostage.",u,0,0,1,0
93,Radames the soldier is selected by the Pharaoh to defend Egypt against the Ethiopian invasion.,u,0,0,1,0
94,"The impact of defence reviews ""The British soldier can stand up to anything except the British War Office"" - George Bernard Shaw In May 1997 the new Labour Government was quick to fulfil one of its manifesto pledges for a detailed review of the armed forces.",u,0,0,1,0
95,Hakum Chand learnt his tailoring skills at a young age when his father who was a soldier with the border security force retired.,m,0,1,0,0
96,"The attack, in which an Iraqi soldier posing as a taxi driver gestured for help at a checkpoint near the city of Najaf, then detonated explosives as soldiers approached, has, in the words of one military analyst ""changed everything"".",u,0,0,1,0
97,He didn''t want to have to worry about me along with all the other worries of being a soldier in WWII.,m,0,1,0,0
98,"The French soldier had an average height of 5 feet 4 inches and the average height of the American soldier was about 5 feet 8 inches, thus the Americans towered over their French companions-in-arms.",u,0,0,1,0
99,"shots have been added of a prostitute standing by a door, beckoning to a soldier and entering a room. 10m 23s to 10m 24s A shot of the soldier standing by the door. 10m 26s to 10m 30s A shot of the soldier entering a room. 10m 34s to 11m 1s A shot of the prostitute on a bed. 10m 6s to 11m 27s The prostitute and the soldier have sex. 11m 30s to 12m 8s More sex involving the prostitute and the soldier. 12m 17s to 12m 21s A shot of the soldier leaving the room. 12m 25s to 12m 23s A shot of the prostitute leaving the room. 17m 35s to 18m 15s A shot of the priest performing oral sex on a prostitute. 19m 21s to 23m 19s A long lesbian sex scene.",u,0,0,1,0
100,"Quite clearly, the Romans believed that an injured soldier would get back to health quicker recovering in a hygienic environment.",u,0,0,1,0
101,Soldiers Died in the Great War Eighty-one volumes were published in 1921 listing the names and brief details for each soldier killed.,u,0,0,1,0
102,"The shield (scutum) is held slightly away from the body so the soldier can move it up and down to block incoming missiles They would wait for the enemy to come close, then as one they would take a step forward and thrust their scuta into the bodies of faces of the enemy, causing them to lose balance and so make them vulnerable.",u,0,0,1,0
103,"Laurie . Chapter headings begin Our soldier boys arrive, and include The women are splendid, The war doctors, With the Italians, Food for our men in Germany . Warnings and Predictions , by Viscount Rothermere (Eyre and Spottiswoode , 1939.",m,0,1,0,0
104,Allows more time for equipment and soldier maintenance.,u,0,0,1,0
105,"(1) Few battles confer more honour on the Roman soldier than this on the Trebia, and few at the same time furnish graver impeachment of the general in command; although the candid judge will not forget that a commandership in chief expiring on a definite day was an unmilitary institution, and that figs cannot be reaped from thistles.",u,0,0,1,0
106,"Synopsis In one breathtaking, breathless volume Fitzroy Maclean tells of his career as diplomat and soldier from 1937-45.",m,0,1,0,0
107,"He is so good at talking to people and making things interesting, that he has been asked by Captain Snort to give the soldier boys their geography lessons.",u,0,0,1,0
108,"Guantanamo lawyers prepare for hearings 10-01-2006 Military prosecutors at this U.S. naval base geared up Tuesday for hearings for a Canadian teenager accused of killing a U.S. soldier in Afghanistan, while his defense attorney called the process a ''''sham.",u,0,0,1,0
109,"A soldier belonged to a Legion which had about 5,000 or 6,000 men.",m,0,1,0,0
110,"As a soldier, he loathed all this secretive carnage; where were these extravagant amputations going to stop?",m,0,1,0,0
111,"Assuming that the 88 was nearby, there was no need to kill the soldier and potentially give away the team''s position.",u,0,0,1,0
112,It was here that ''digger'' was first used as the common term for the honest and brave Australian soldier.,u,0,0,1,0
113,"There was the tragic loss of a British soldier today, and very many American Servicemen have died, many Iraqi civilians have died, many of those who are joining up to the new Iraqi security services have died, have given their lives, but they have all given their lives in the cause of trying to provide a different and better future for the people of Iraq.",u,0,0,1,0
114,Maybe it was because Peter was an old soldier that he felt at ease with him.,m,0,1,0,0
115,"The rest of us who don''t have a fortune to spend, soldier on ourselves, doing the best we can.",d,0,0,0,1
116,"Professional soldier, sereved as a junior infantry officer in the First World War.",u,0,0,1,0
117,To teach the soldier how to load and unload the gun correctly. 2.,u,0,0,1,0
118,"Every soldier who fought in the war could relate to Hitlerââ''¬â""¢s loathing against the ââ''¬ÜNovember criminalsââ''¬â""¢ who had ââ''¬Üstabbed Germany in the back.ââ''¬â""¢ Hitler speeches built towards a hysterical climax often ending with ââ''¬ÜThere is only one defiance and hate, hate and again hate.ââ''¬â""¢ Hitler also managed to make the party more business-like.",u,0,0,1,0
119,The soldier must understand the spirit of United Nations.,u,0,0,1,0
120,Soldier: It just jumped to 7 tenths.,u,0,0,1,0
121,"One could take as an example Simon Winchester''s description of an incident in which a soldier beat a young girl to the ground as ''regrettable and embarrassing, yet highly understandable.",u,0,0,1,0
122,"We are going out on strike,'' wrote one soldier. 81 In June, two Russian brigades were moved to a camp at La Courtine, 200 miles south of Paris.",u,0,0,1,0
123,"On behalf the Admins and Members of Arsclan, I would like to thank every soldier (past, present, and future) for serving and doing your duty for our country.",u,0,0,1,0
124,Each soldier works a shift length based on section and duty requirements.,u,0,0,1,0
125,"Authorities say the ... British soldier killed in Basra Monsters and Critics.com, UK - 16 Jul 2006 One British soldier has been killed in the southern Iraqi town of Basra following an operation by coalition forces early this morning, with another soldier ... British soldier killed in southern Iraq CNN - 16 Jul 2006 BAGHDAD, Iraq (AP) -- A British soldier was killed and another was wounded Sunday during a raid Sunday in southern Iraq, the British military said. ... UK soldier killed in Iraq fighting Guardian Unlimited, UK - 16 Jul 2006 A British soldier was killed on Sunday during an operation to seize suspected terrorists in Iraq, the Ministry of Defence said. ... British soldier killed near Basra BBC News, UK - 16 Jul 2006 A British soldier has died following a clash north",u,0,0,1,0
126,But the Japanese soldier was no fool.,u,0,0,1,0
127,"Grimmelshausen''s Trutz Simplex , published in 1670, which recounts the adventures of Courasche (Courage), describes how the heroine buys a magic bottle from an old soldier, who tells her that it must be sold on for less than she paid for it, but neglects to tell her what will happen if she keeps it.",u,0,0,1,0
128,"Whatever they were, Devizes soldier, Michael Box, 23, and his wife, Julie, 20 were ''absolutely mesmerised'' at their ''sightings'' from the back ""I was in bed when Michael excitedly called me down to see these strange objects above the brow of a hill on the skyline,"" said Julie.",m,0,1,0,0
129,"India Bijbehara 1 2 Militant Muslim lobs a grenade at a police vehicle, it misses, killing a bystander instead and injuring two others. 8/28/03 India Srinigar 4 0 Three civilians were killed, along with a security officer, and an unknown number injured when Islamic terrorists attack a Hotel with grenades and firearms. 8/28/03 Afghanistan Spin Boldak 3 0 Three Afghan soldiers killed by a Taliban attack on a remote checkpoint. 8/27/03 Iraq Baghdad 1 2 Roadside terrorist bomb kills one U.S. soldier.",u,0,0,1,0
130,"Anna Phllis married a soldier too, Cyril BACON, and had 3 children Elizabeth (Betty - my mother), Jasper and William (Bill).",m,0,1,0,0
131,"Richard was born in Ipswich, but travelled the world as the son of a soldier, until returning for A-levels at the Northgate.",u,0,0,1,0
132,"Jane, Lucy Spencer, & Mr Henn were thrown out in some wonderful way on the ground where they stuck, it being wet & muddy -- but Theresa <3> was dashed into the water & out of sight for a time -- she first rose under the carriage & sunk <sic> again -- & when she reappeared M r Henn jumped in & saved her -- but had been so hurt himself that he had only just strength to get to the edge, when a French soldier ran down & helped to drag her up. & afterwards a good many people came & assisted them all in the most kind & active manner It was certainly a most wonderful escape for which we cannot be too thankful -- & tho'' of course they were all more or less hurt, there were no injuries of consequence except to poor Jane who strained her side as well as spraining her ancles <sic> & will be obliged to keep her bed for some time They did not intend leaving Rome at any rate till end of",u,0,0,1,0
133,Just a lad from the Gorbals How proud we should be Of that brave young soldier For a hero was he.,m,0,1,0,0
134,"The voice acting is very good too - each soldier has a different voice and speech is kept short, informative and unemotional, as you would expect from a professional soldier in the field.",u,0,0,1,0
135,"Earlier Saturday, Hamas claimed joint responsibility with another militant group, the Al-Aqsa Martyrs'' Brigades, for a suicide bombing in the Gaza Strip that killed one Israeli soldier and wounded several others.",u,0,0,1,0
136,"Captive? ah, still, to honour bright, A captive soldier of the right!",u,0,0,1,0
137,"A professional soldier from an early age, stout catholic and graduate of Law, he went on to command Para formations in Crete, Africa, Russia, Normandy, Holland and the Ardennes.",m,0,1,0,0
138,That''s what being a professional soldier is.,u,0,0,1,0
139,A soldier doing house to house searches just decided to spray the side of a 3 story building with gunfire and the man just happened to be in the way.,u,0,0,1,0
140,"Sheldrake sang Let me like a soldier fall, and Mr E.",u,0,0,1,0
141,They wanted me to be a little christian soldier to do and say only what they wanted.,u,0,0,1,0
142,"The event, on Wednesday, November 29 between Local people with plans - The following plans have recently been received by the East Riding of Yorkshire Council: Detached single storey store at rear at 16 Mayfield, Goole for Miss Degnan and Mr Pal Daddy''s back from Iraq - by Dan Murphy Serving soldier Daniel Lumley was in Iraq, fighting for his country, when he got the news that his daughter, Mia, had entered the world, giving him the best e Next chapter begins for Action Group - The future of the Holland House Action Group looks uncertain this week.",m,0,1,0,0
143,"The frontman for ""Iraq''s only heavy metal band"", he explained how his father, an Iraqi soldier posted to Northern Iraq prior to the allied invasion, had ripped up his rock posters and smashed all his heavy metal tapes as anti-American feeling swelled in the region.",m,0,1,0,0
144,"Alexander Jannaeus was a rough soldier with no pretensions of piety but seems to have been popular with the Essenes because he was thoroughly opposed to their enemies, the Pharisees and the Greeks.",m,0,1,0,0
145,"If the lieutenant was the type of a good officer, Sergeant Long was that of a good soldier.",u,0,0,1,0
146,the cards and let them fall to me Cos I don''t need to play on with the hand that they have given me I''ll give it back cos it''s not the way it has to be [Bridge] And you can easily gamble your life away Second after second And day by day You play the game or you walk away It''s a new turn on a blue day And a cool deal of life for me And it''s all good [chorus] I know that the spades are the swords of a soldier I know that the clubs are weapons of war I know that diamonds mean money for this art But that''s not the shape of my heart [bridge] That''s not the shape The shape of my heart My heart That''s not the shape of my heart And you can easily gamble your life away Second after second And day by day You play the game or you walk away It''s a new turn on a blue day And a cool deal of life for me And it''s all good And you can easily gamble,u,0,0,1,0
147,We might suppose that this failure to present life at the front is the inevitable consequence of civilian ignorance of what conditions there were like; we know that this was the first war in which the authorities made determined and systematic attempt to control news and we tend to be too ready to believe the claims made by the soldier poets that home opinion was manipulated with almost total success.,u,0,0,1,0
148,A soldier returns from the first Chinese war and embarks on a passionate affair with the beautiful wife of an old rickshaw driver (who the couple subsequently murder).,u,0,0,1,0
149,"BBC NEWS / ISRAEL AND THE PALESTINIANS Graphics Version | Change to UK Version | BBC Sport Home News Front Page | Africa | Americas | Asia-Pacific | Europe | Middle East | South Asia | UK | Business | Health | Science/Nature | Technology | Entertainment | Have Your Say | Last Updated: Monday, 3 July 2006, 09:24 GMT 10:24 UK Gaza groups set Israel deadline Militant groups believed to be holding an Israeli soldier give Israel until 0300 GMT Tuesday to free Palestinian prisoners.",u,0,0,1,0
150,The young man had died while rushing a fellow soldier to a medic.,u,0,0,1,0
151,"He has been a professional soldier, serving as a colonel in Bosnia.",m,0,1,0,0
152,I could understand their wariness as only two days previously civilians and a soldier had been killed by a sniper about two miles away.,u,0,0,1,0
153,If Germans had been living all over London during the last war and if the whole of the police and almost every soldier had been at the front I think there might have been some lynchings after air raids.,u,0,0,1,0
154,"Foreword by Sir Martin Gilbert Normal price: £9.99 (approx. $18.50) Summary As a young man Winston Churchill set out to become a hero, to make a name for himself in the public eye as a soldier and so make possible a life of politics and statesmanship.",m,0,1,0,0
155,"For an offensive revolutionary war a genuine enthusiasm, extremely high confidence in the leadership and great skill in the soldier are necessary.",u,0,0,1,0
156,May you prove a worthy soldier in a worthy cause!,u,0,0,1,0
157,"The soldier told the man, of course, that he could not come inside; and the man answered, smiling: ''What is inside and what is outside?",u,0,0,1,0
158,""" ""Nothing except that he is an old soldier.",m,0,1,0,0
159,"Turkmenistan: The final frontier It''s mostly desert but, as part of the ancient Persian empire and, more recently, the USSR, Turkmenistan is, historically and culturally, anything but arid, says Lucy Ash Published: 14 January 2006 A soldier staggered past me, his face contorted, clutching a handkerchief to his jaw.",m,0,1,0,0
160,"They won on the same day, in the same incident, respectively; the first VC of the Great War and the first VC awarded to a Private soldier in the Great War.",u,0,0,1,0
161,"At the same time, it should be noted that there is not a single wounded Russian soldier.",u,0,0,1,0
162,''Before I became a soldier I liked to play football with my brothers and with my friends.,u,0,0,1,0
163,"I thought, ''Well I have to make the best of it while I am in the army,'' so my next move was to try and be a good soldier and go out for promotion.",u,0,0,1,0
164,"The wearied soldier came one evening to the house of a Boer named Smit, not many miles from the spot where Hobson and I were reposing.",u,0,0,1,0
165,Because it''s about a really brave soldier guy called – wait for it – William Steel.,m,0,1,0,0
166,"DIGGER, ''''an Australian soldier who serves in wartime, often used as a form of address in both military and civilian contexts''''.",u,0,0,1,0
167,"After a brief battle the bridge was captured, during which Lieutenant ""Den"" Brotheridge was killed, sadly making him the first Allied soldier killed in action on D-Day.",m,0,1,0,0
168,"My father was a soldier, and his love of adventure, nature, and terrifying stories of Drop Bears kept my imagination rolling!",m,0,1,0,0
169,"The biggest ""outbreak"" - at RAF Cranwell - involved 11 airmen, a soldier and 12 civilians, most of whom were nurses and medical orderlies.",u,0,0,1,0
170,That is why no one rushes to be a soldier.,u,0,0,1,0
171,"Communicated by Nicholas Carlisle. 168-172 Conybeare, J J Communication of an inedited fragment of Anglo-Saxon poetry, in a letter from the Rev. J J Conybeare, Anglo Saxon professor at the University of Oxford, to Henry Ellis 173-175 Weston, Stephen An account of a bronze figure found at Richborough, in Kent, representing a Roman soldier playing on the bagpipes, in a letter from Stephen Weston to Henry Charles Englefield 176-177 Conybeare, J J Account of a Saxon manuscript preserved in the Cathedral Library at Exeter, in a letter from J J Conybeare, Professor of Poetry at the University of Oxford to Henry Ellis 180-188 Conybeare, J J Further extract from the Exeter Manuscript in a second letter from the Rev. J J Conybeare, Professor of Poetry at the University of Oxford to Henry Ellis 189-192 Conybeare, J J Account of an Anglo-Saxon paraphrase of the Phoenix attributed to",u,0,0,1,0
172,He was killed in the attack described here . (NB: This soldier originally researched by John Hartley for the Cheadle & Gatley War memorials website.),m,0,1,0,0
