Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
47,Ken and Phyllis Burge I would like to pass on my congratulations to the Chantry Singers and their conductor Elizabeth Bates for a wonderful week of music.,f,1,0,0,0
48,The movement of such electrons down a conductor causes electrical current.,d,0,0,0,1
49,CONDUCTOR: I think so.,u,0,0,1,0
50,""" During this, and the fresh, enlightening performance that followed, cameras moved slowly between shots of the conductor, sections of the orchestra, and static views of the whole Albert Hall.",u,0,0,1,0
51,Brian is also Professional Conductor for the Ever ready and British Steel Teeside Bands.,m,0,1,0,0
52,"At 23, their conductor, Dominic Peckham, is a lithe and modern Handelian who is able to get the best from his vocal forces and from an orchestra whose handful of strings, bright-toned oboists, and trombones as well as trumpets and a pair of tiny period kettledrums contributed much to the success of the evening.",m,0,1,0,0
53,"The 2005 Festival Performers for the 2005 St Magnus Festival have been confirmed to include: the Scottish Chamber Orchestra , who will be in residence with conductor Garry Walker the St Magnus Festival Chorus an international line-up of soloists, including pianist Steven Osborne, trumpeter John Wallace and accordionist Merima Klju o (from Bosnia).",m,0,1,0,0
54,"With cable, you must also insulate the earth conductor with green and yellow sleeving, leaving it with 1/2"" exposed bare conductor like the others.",d,0,0,0,1
55,"To illustrate this effect of strong electrical atmospheres, the reader may try experiment the 8th, sect. 2d . And that a negative atmosphere will become sensible even upon a body floating in air whose positive state is the only cause of such atmosphere, is easily tried by first causing the air of a room to be strongly electrified positively, and then a small slip of gold leaf thrown into the air will acquire a negative state as it leaves the hand, and will be repelled by the approach of a finger or other conductor.",d,0,0,0,1
56,"Leaper''s conducting career blossomed when he was selected, via international competition in 1986, as the assistant conductor to the Hallé Orchestra, such was his success that the Hallé extended the post from the original two years to five with Leaper conducting twenty to thirty concerts each season.",m,0,1,0,0
57,Rehearsals re-start in September on Mondays in Harborne (conductor Sylvia Whalley) and on Tuesdays in Ward End (conductor Penny King).,f,1,0,0,0
58,"They found that for low magnetic fields, a superconductor does not conserve the amount of flux inside it (as a perfect conductor would), but instead expels the flux. . The moral of this short tale is familiar but may bear repeating.",d,0,0,0,1
59,"The lead conductor replied, ""Well, I haven''t heard him on the radio.",u,0,0,1,0
60,"the waves thus I invaded so attacked the cave + ennobled reckoned to my role and fields green left to guide my free hand, my bound hand stars fell betwixt the beach grass to birds small caterpillar shaped holes they fed on naked and flush on the heather black grouse holding out - suicide I had the map but wanker where did I park the tank which way''s home + what happened next if I strike into fields out the back not imagined I think reload or freeze what'' d would my ancestors do? but he''s conductor only has no part of the battle the light is swinging / + might come back my way/ a fig for your bullet proof vest your tears by night it''s raining and probably too late I turned my nose towards Berlin / you can drink there sleep get good food through sand estuary land breaks to river bed cultivate gold low hills stays or black the gulls wheel + watch the glub glub of a machine gun boat Ah dreams news reports called me back to the engagement - god''s harvest got a dose of real knocks -",d,0,0,0,1
61,"They responded allegro to an unfamiliar and awe inspiring conductor, Sir David Willcocks; professionals, it struck me, though some still wore short trousers.",m,0,1,0,0
62,"It usually arises when a circuit is broken, e.g. when switch contacts separate, or when a conductor melts or fractures leaving a gap across which electricity continues to flow.",d,0,0,0,1
63,This goes deeply into your sense of yourself: as Weber put it ''the subject becomes a lightning conductor of pleasures and pains.,d,0,0,0,1
64,"Another contributor to the variation in strength is that, when joints are being made, the solder has to be liquid long enough to form a true intermetallic bond to the base conductor.",d,0,0,0,1
65,"Once, on one of Mr. Cui''s visits to Beijing, the long distance bus driver let him aboard free, and the conductor took up a collection among the passengers.",d,0,0,0,1
66,Electric Current A more formal term meaning the same as the term Current (the amount of electron charge passing a point in a conductor per unit of time).,d,0,0,0,1
67,"These machines were not compounded, however, and it was necessary for this to be done, and for further modifications to be made to meet Lloyd''s requirements before the generators could be installed in Britannia . The d.c. installation in Britannia is at a constant voltage of 225, all permanent wiring being on the two wire, two conductor system with both poles insulated.",d,0,0,0,1
68,"Max Westwell was the eccentric conductor, red hair flying all over, guiding his notes and orchestral sections with a subtle touch.",m,0,1,0,0
69,"Henry Joseph Wood 1869: Henry Joseph Wood, English conductor, founder of the Promenade Concerts (the Proms ) in 1895, born in London, England (",m,0,1,0,0
70,Volt - The unit of electrical potential difference and electromotive force equal to the difference of electrical potential between two points of a conductor carrying a constant current of 1 Amp when the power dissipated between these points equals 1W.,d,0,0,0,1
71,Alistair Jones has been conductor of the Chiswick Choir since 1984.,m,0,1,0,0
72,"The 42"" conductor casings, each supplied in two halves, were connected with a proprietary ""Puma"" threaded connector, manufactured by Oil States International, who also supplied the conductors.",d,0,0,0,1
73,The Israeli Philharmonic and conductor Zubin Mehta were brought from Tel Aviv for the occasion.,m,0,1,0,0
74,Example: HEXHAM - SUNDERLAND PRICE Weekly £32.90 N.B. Season Tickets are available from on-station rail TravelCentres/self-service ticket machines at Sunderland and Newcastle or from the conductor on-board the train.,d,0,0,0,1
75,Bob had also taken over as principal conductor of the NYBBW and it seemed appropriate to involve them too in the creation of the remaining pieces.,m,0,1,0,0
76,""" Anna Picard, Independent on Sunday ""On his ENO debut, the suave Russian conductor Mikhail Agrest ensures that this is an evening as distinguished musically as theatrically.",m,0,1,0,0
77,"Although already established as a pianist and conductor, it is understandable that he chose to leave his homeland during a period of great upheaval.",m,0,1,0,0
78,"Internationally recognised American conductor Leonard Slatkin is Music Director of the National Symphony Orchestra, Principal Guest Conductor of the Royal Philharmonic Orchestra and Principal Guest Conductor of the Los Angeles Philharmonic at the Hollywood Bowl.",m,0,1,0,0
79,"Sakari Oramo talks about his career so far, how he made the short and ultimately successful journey from orchestral leader to conductor thanks to determination and a bit of luck, and how he dealt with the pressure of filling Simon Rattle''s shoes as Principal Conductor of the CBSO.",m,0,1,0,0
80,"Thursday 3 March 2005 S A 1001 was sent to Eastbourne early this morning to stand by for use if required, but returned to Hastings in time to work its full day on diagram 901 . Friday 4 March 2005 S A 1001 was used to assist the first Hastings-London service (dep 0507), an 8-VEP EMU which suffered the loss of all its conductor shoes in Bopeep Tunnel because of a defective conductor rail.",d,0,0,0,1
81,"This new position will complement Jurowski''s work as Music Director of Glyndebourne Festival Opera, allowing the Orchestra to develop a year-round relationship with the dynamic young Russian conductor.",u,0,0,1,0
82,"Adjudicators Duncan Beckley and David Read said that there were Jedforest were clear winners, and praised the band''s good sound and the interpretation of conductor, Alan Fernie.",m,0,1,0,0
83,"He possessed a wide experience as a conductor, starting with silent films then specialising for a while in café and restaurant work providing gypsy, Hungarian and Viennese music.",m,0,1,0,0
84,"Pan ddaw ust y nos was written for the London Welsh Chorale, conductor Kenneth Bowen, to be premiered at St David''s Cathedral, West Wales, on 24 September 2005.",m,0,1,0,0
85,"Salt cannot be used to melt ice as this would not only cause severe corrosion of the conductor rail and pick up shoes, but also severe arcing and possible short circuits to earth.",d,0,0,0,1
86,Physical principles of semi?conductor devices.,d,0,0,0,1
87,He was appointed assistant conductor of the Munich Opera and then Kapellmeister of Augsburg Opera.,m,0,1,0,0
88,"Gustavo Dudamel awarded with the Beethoven Ring Prize Venezuelan conductor Gustavo Dudamel won the first edition of the Beethoven Ring Prize, created by the Society of Friends of the International Beethoven Festival in Bonn, and awarded to distinguish young artists.",m,0,1,0,0
89,""" Life as a conductor began with the Bournemouth Symphony Orchestra.",u,0,0,1,0
90,"""Although there is nothing better than the live experience of opera, these quickly expanding technologies enable everyone in the world, very quickly, to access what we are doing in our country, in our city and in our Company,"" says Carlo Rizzi, WNO''s Music Director and conductor of The Flying Dutchman.",m,0,1,0,0
91,"'' A brilliant musician and conductor, he wrote in the ''classical'' style, but also wrote some of the best known ''popular'' music of the century, from On The Town to West Side Story . In mid century, this was a bold step – you were expected to choose between the two styles, and they were seen as poles apart.",m,0,1,0,0
92,Amazingly the conductor will still manage to collect everyone''s fare.,d,0,0,0,1
93,"As is the case with any ensemble, however, the conductor has to adapt to the sound that comes back to him.",m,0,1,0,0
94,"No sooner is Church the consequence of mission, than it becomes also the conductor of mission.",u,0,0,1,0
95,"In 1997, he was appointed head of music and House conductor at the Royal Opera in Copenhagen.",m,0,1,0,0
96,"Since 1981 the Conductor has been Richard Cooke . Under his inspirational leadership the choir has sung many of the major classical works, including in recent years : Beethoven''s Missa Solemnis Britten''s Spring Symphony and St Nicholas Rachmaninov''s The Bells Brahms'' Ein Deutsches Requiem Prokofiev''s Alexander Nevsky Elgar''s The Kingdom Most of the choir''s ""summer"" concerts are given in the world famous Snape Maltings Concert Hall, near Aldeburgh.",m,0,1,0,0
97,There is a specific relation between the diameter of the conductor used and the diameter of its surrounding dielectric that must be maintained to ensure a true 75-ohm cable- and thus delivery of lifelike digital signals used in high-end/audiovisual system.,d,0,0,0,1
98,"FP: Today you are considered the ""conductor of choice"" for the Broadway stage.",u,0,0,1,0
99,It has a ''driver'' at the front and a ''conductor'' at the back who are specially trained parents.,d,0,0,0,1
100,"The St Faith''s Combined Choirs , under their conductor Peter Burge performed Mozart''s Requiem with the Granta Sinfonia and soloists Alexandra Kidgell , Kate Symonds , John McMunn and Andrew Davies Clare Hammond a finalist in the 2004 BBC Young Musician of the Year competition played Beethoven''s Piano Concerto No 2, with conductor Peter Tregear All musicians took part without charge and over £3,000 was raised.",m,0,1,0,0
101,As a brass band conductor it is not always easy to find time in between rehearsing and engagements to attend recitals given by non-brass ensembles.,u,0,0,1,0
102,"The Guardian Earl''s Palace, Kirkwall 12 noon Grand Union Band Stromness Town Hall, 1pm The Soldier''s Tale - Sinfonia 21 Martyn Brabbins - conductor Prunella Scales - Narrator Samuel West - The Soldier Timothy West - The Devil Three distinguished actors join Sinfonia 21 for a concert performance of Stravinsky''s compelling and entertaining music-theatre work - the Faustian tale of the soldier who barters his violin (and his soul) to the Devil.",f,1,0,0,0
103,"Conductor Christoph von Dohnányi Elizabeth Atherton, Soprano Karen Cargill, Mezzo Soprano Toby Spence, Tenor Matthew Rose, Bass Philharmonia Chorus Mendelssohn A Midsummer Night''s Dream - Extracts Beethoven Symphony No 9 (Choral) At the end of his life, deaf, cut off from the world and unconcerned with everyday matters, Beethoven composed his Ninth and final Symphony.",m,0,1,0,0
104,Peter Nardone who was Appointed Conductor in 2004.,m,0,1,0,0
105,"The driving force behind this major undertaking is the RSNO''s principal conductor, Alexander Lazarev.",m,0,1,0,0
106,"Friday 3 February 2006 at 8.00pm Victoria Hall, Hanley, Stoke-on-Trent 01782 213800 Olari Elts conductor Stephen Hough piano Prokofiev: Russian Overture 14'' Rachmaninov: Rhapsody on a Theme of Paganini 23'' Listen requires Real Player Tchaikovsky: Symphony No. 6 (Pathétique) 45'' Listen requires Real Player Stephen Hough''s collaborations with the CBSO in recent years have delighted many packed Symphony Hall audiences and led to two Gramophone Record of the Year awards.",m,0,1,0,0
107,"Peter is Professor of Performing Arts at Brunel University, regular conductor of the Composers'' Ensemble and has also recently conducted the London Sinfonietta, Northern Sinfonia, Royal Philharmonic Orchestra, Birmingham Contemporary Music Group, Joensuu Orchestra and Symphony Nova Scotia.",m,0,1,0,0
108,"And we must never forget that all this is due to the industry and ability of one person, their long-serving conductor Nigel Boddice, MBE.",m,0,1,0,0
109,For this we need call changes . BASICS When ringing call changes there is a conductor who does the conducting . The conductor calls out changes to be made to the order of the bells and the other ringers must then make the correct change.,u,0,0,1,0
110,"Beneath the gold plating on Ultraviolet 5 HDMI and DVI plug contacts, is a thick layer of silver, the ultimate conductor, in place of the usual nickel, a low conductor.",d,0,0,0,1
111,"I imagine such sacred spaces vibrating with music, and flick through a festival programme flagging up star performances by the likes of the soprano Cecilia Bartoli and the conductor Andreas Scholl.",m,0,1,0,0
112,"More hard-core trip on Brigata Tridentina, an excellent, steep VF Thunder + Lightning - no lark when you''re stuck to a lightning conductor!",d,0,0,0,1
113,"However, at typical RF/microwave frequencies (in the cellular band, for example), the resistance of a superconductor is perhaps one thousandth of that in the best ordinary conductor.",d,0,0,0,1
114,"The recordings recommended include: Lester Young''s Kansas City Sessions , Billie Holiday''s Lady Day , Benny Goodman''s Live at Carnegie Hall , Erroll Garner''s Concert by the Sea , Sonny Rollins''s The Bridge , Charlie Parker''s Bird and Diz , Ella Fitgerald''s Ella in Rome , Dave Brubeck''s Time Out , Miles Davis''s Kind of Blue , John Coltrane''s A Love Supreme , and Ornette Coleman''s This is Our Music . LOREN SCHOENBERG is a noted conductor, saxophonist and author who has appeared internationally and won the 1994 Grammy Award for Best Album Notes.",m,0,1,0,0
115,"If the conductor is a good one, not much energy is required and the resistance to the flow of electrons is low.",d,0,0,0,1
116,"Recorded in Hereford Cathedral on 3 4 January, St Jude-on-the-Hill, Hampstead, on 6 January 2002 Recording Engineer JULIAN MILLARD Recording Producer MARK BROWN Front Design TERRY SHANNON Front Picture Research RICHARD HOWARD Booklet Editor ELEANOR WILSON Executive Producers EDWARD PERRY SIMON PERRY © Hyperion Records Ltd, London, MMII Duration: 76''34 DDD Front illustration: Coronation Luncheon for Queen Elizabeth II at the Guildhall , 1953, by Terence Cuneo (1907-1996) SIR WILLIAM WALTON (1902-1983) Coronation Te Deum POLYPHONY THE WALLACE COLLECTION James Vivian STEPHEN LAYTON conductor Contents: A Queen''s Fanfare [0''42] Coronation Te Deum [9''14] A Litany (version 1) [3''03] The Twelve [11''32] Set me as a seal upon thine heart [3''16] Magnificat [3''54] Nunc Dimittis [2''10] Where does the uttered music go?",u,0,0,1,0
117,"Catherine Riley is now married to David Roberts , the present conductor.",m,0,1,0,0
118,That old musician''s maxim - never trust a conductor who bends his knees - may have to be set aside in the case of the lithe and dapper Keith Lockhart.,m,0,1,0,0
119,"Some of its most high-profile artists include conductor Christophe Rousset as an individual artist and as music director of Les Talens Lyriques, violinists Yossif Ivanov and David Grimal and the cellist Ophélie Gaillard.",m,0,1,0,0
120,"Contact Richard Adams Jeremy Wise Forme r Musical Director of a number of bands including First City, Hendon, Just Rentals (Cory) and resident conductor of the Brighouse & Rastrick Band, Jeremy conducted Parc & Dare at the Welsh Regional Championships, Grand Shield and BBC Radio Wales Band of the Year contests in 1996.",m,0,1,0,0
121,"For more information please call 020 7236 4128 (recorded information line) or email chapter@stpaulscathedral.org.uk More information about the City of London Festival can be found at www.colf.org Brahms Requiem Tuesday 27 June, 8pm Tadaaki Otaka - conductor Hiromi Omura - soprano Christopher Maltman - baritone London Symphony Orchestra and Chorus The London Symphony Orchestra and Chorus will perform Brahms''s A German Requiem at St Paul''s as part of the City of London Festival.",m,0,1,0,0
122,"The first part is on George Georgescu ''Ludwinq van Beethoven CD1'' (EDC605) From sleeve notes: "" George Georgescu was one of the most interesting personalities among the great chiefs of orchestra, the first Romanian conductor who went beyond the musical territorial boundaries of our country.",m,0,1,0,0
123,These can be divided into two classifications: material and processing ; and external conditions . Material and Processing External Conditions composition of the metal alloy crystallographic orientation of the grains within the metal dimensions and shape of the conductor procedures of layer deposition types of heat-treatment and annealing characteristics of passivation interface with other materials time dependency and type of current -- direct or alternating current forms current density external heating effects Electromigration failures take time to develop and the early stages are difficult to detect.,d,0,0,0,1
124,"Principal Conductor of the Yomiuri Nippon Symphony Orchestra between 1992 and 1998, his recordings with them include notable symphonic and operatic releases and, in his final season, he led their extensive and well-received European tour.",m,0,1,0,0
125,"A variety of music from Mozart to the Beatles is on offer led by conductor Nicolas Jenkins, musical tutor at the university, joined by Chris Cartner on piano and organ.",m,0,1,0,0
126,"Please contact Cable System Technical Sales . When connecting a terminal with a conductor that is less than maximum size permitted for that terminal type, the maximum amps per pole must be reduced to suit. i.e. an RM10 (10mm2) terminal fitted with a 4mm2 conductor will have the current rating reduced to that of the current rating permitted through the RM4 (4mm2) terminal.",d,0,0,0,1
127,"He and Ackles were joined top session players, including Lonnie Mack who were marshalled to impressive effect by arranger and conductor Fred Myrow.",m,0,1,0,0
128,"As a keen 16-year-old supporter of Charlton Athletic I was highly delighted and impressed to find that the Chief Storeman in the RD, that I had to deal with, was George Reeves the conductor of the Eltham Brass Band that played on the pitch at The Valley.",m,0,1,0,0
129,I believe at that time the conductor was Denis Wright.,m,0,1,0,0
130,"Jason Thornton, conductor of the Bath Philharmonia, told us that many of the items in the programme had a watery theme as a tribute to the forthcoming celebration of Nelson''s victory at Trafalgar.",m,0,1,0,0
131,"Its members fully whooped away at those foot-tapping Spanish inspired tunes'' Kenneth Speirs: Mail on Sunday (June 15 th 2003) '' The reduced version of Carmen is extremely effective, and it is good to see conductor Richard Lewis back on this turf '' Michael Tumelty, The Herald (June 16th 2003) Contact details: Richard Lewis 5 North Meadow Walk Edinburgh EH8 9NN Tel: (0044) (0) 7968 846 608",m,0,1,0,0
132,"This is an unusual and attractive opportunity for beginner pianists to explore the best of 20th Century British music. £4.95 Unpublished works by William Alwyn in preparation: Suite for Oboe and Harp Sonata for Flute and Piano Trio for Flute Cello and Piano RECENT AND FORTHCOMING PERFORMANCES of Lengnick titles Alwyn Naiades 3.5.05 Purcell Room Alwyn Duo Alwyn String Quartet 3, String Trio 3.5 Purcell Room Tippett String Quartet Leighton Symphony for Strings 7.5 St. Mary''s Cathedral, Edinburgh James Lowe, conductor Arnold English Dances Set I 19.5 QE Hall National Children''s Orchestra Alwyn Concerto for flute and 8 winds 11.6 Wendover Church Michael Cox, flute/Britten Sinfonia Dohnanyi Sextet 19.6 Charleston Manor Festival Robert Cohen & friends Arnold Sonata No. 1 for violin and piano 11.6 Institut für bildnerisches Denken, Grenzach-Wylchen, Germany Gerd Jansen, vln Leighton Sonata No. 2 26.7 All Hallows Church EC2 Angela Brownbridge Arnold English Dances Sets I & II 26.8 Canatia & Malvern ESO/Boughton Bate Symphony No. 3 2.9 Concert Hall Broadcasting House Glasgow SO/ Gardner Rubbra Viola Concerto",m,0,1,0,0
133,On non-reservable services the conductor has the right to refuse to allow a cycle on the train if it is overcrowded.,d,0,0,0,1
134,"He succeeded Sir Henry Wood as Principal Conductor of the world-famous Promenade Concerts in London, now managed and broadcast each year by the BBC.",m,0,1,0,0
135,"As a result, you''ll get the fastest, most accurate data transfer possible, and thanks to our ultra-large gauge power conductor, you''ll get all the power needed by your power-hungry USB devices.",d,0,0,0,1
136,"From the outset, it was clear that the conductor and chorus master had a great affinity with the music, their Midland roots so closely entwined with those of Elgar.",u,0,0,1,0
137,"The discussion ended at last in accepting the disheartening decision of the conductor, viz., that it would be death for any man to attempt to travel fifty miles on foot through snow like that.",u,0,0,1,0
138,English conductor.,u,0,0,1,0
139,Wed 1 November 2006 | 7.45pm Leipzig Gewandhaus Orchestra Bach Mass in B minor Thomaner Choir Georg Christoph Biller conductor A remarkable opportunity to hear a continuing tradition.,m,0,1,0,0
140,"The primary care clinician – his burden hopefully eased by the self-help measures that the Plan envisages – is not only the gatekeeper to the further (and more expensive) reaches of the NHS, but also the conductor of the whole orchestra of care in the community.",m,0,1,0,0
141,"''If a music lover cannot attend one of our concerts or listen to the live broadcast, now they will have access to hear what we''ve done, at their leisure,'' said Osmo Vänskä, the Finnish conductor whose 2002 appointment is regarded as having secured the orchestra''s international reputation.",m,0,1,0,0
142,"We duly managed to get the peal despite brief conductor error – ""Bob.",u,0,0,1,0
143,"In flower it is unmatched on Tresco, moving from a role as worthy accompanist to that of gifted soloist, if not conductor of the garden''s theme.",u,0,0,1,0
144,"I then had to wait, redfaced, with a sizeable queue of more clued up Londoners piling up behind me, until a surly conductor set me free.",d,0,0,0,1
145,"Ashover Light Railway Austrian Narrow Gauge Railways A list of working narrow gauge railways in Austria, provided by the Austrian Railway Group BagOfBits Darjeeling Himalayan Railway Society Dave''s Railpics East Tennessee & Western North Carolina narrow gauge railroad A tribute site, based on the scrapbooks of Cy Crumley, who was a brakeman and conductor on the railway The Hejaz Railway Originally built to transport pilgrims from the city of Damascus in Syria to the city of Madina in Saudi Arabia.",d,0,0,0,1
146,The dancers mock the movement devised for its conductor whist making it more aesthetic.,u,0,0,1,0
147,"Alexander Briger – conductor, Matthew Sharp – presenter, London Philharmonic Choir.",m,0,1,0,0
148,"From one of these I returned the proud possessor of a programme signed by the conductor, James Loughran, who was related to one of the boys.",m,0,1,0,0
149,Conductor Nicholas Braithwaite inspires the LPO to lavish affection over these scores.,m,0,1,0,0
