Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
28,"The Hospice added the Orangery (right of cover picture) in 2002, thanks to a major donation in memory of local vet David Storrar, and support from The Rotary Club of Darlington''s Millennium Appeal.",m,0,1,0,0
29,Vet.,d,0,0,0,1
30,"Ask your vet, or the vet nurses who they use.",u,0,0,1,0
31,POM-Vs can only be supplied by a vet or a pharmacist in accordance with a prescription written by a vet.,u,0,0,1,0
32,"If you are worried your horse has arthritis then you should ask your vet to examine him or her, to determine a correct diagnosis and correct treatment.",u,0,0,1,0
33,"By Tills (62.252.224.12) on Thursday, June 01, 2006 - 02:34 pm: I agree with ""s"" with regards the water - leave that down, but my vet advised me to lift my dog''s food bowl up after 6 pm, so she became used to eating during the day.",u,0,0,1,0
34,We aim to build up a relationship with each animal having a nominated vet who gets to know the individual and their owner.,u,0,0,1,0
35,"Visiting the vet All sick cats are seen by a vet, Branch volunteers chauffeur them there.",u,0,0,1,0
36,If your vet does not have access to Cytoxan she should be able to write a script for you at a pharmacey.,u,0,0,1,0
37,"Take your cat along to see your vet who can advise you further. © 1999,2000 PetsPyjamas.com All rights reserved.",u,0,0,1,0
38,These waterways are now covered in the Four Counties Ring book and any updates will be in its updates page For information about the new format click here Date Pages Place Update Courtesy of 1/8/04 10 Brewood The vet in Market Place has closed down V.,u,0,0,1,0
39,And then into the arena walked an amazing big German Shepherd called ZinZan and his handler vet Kobus Englelbrecht.,m,0,1,0,0
40,Vet.,d,0,0,0,1
41,"So if you do have a white cat my aunts vet suggested, (I know is sounds stupid but does make sense)to put sun screen on them when they go out.",u,0,0,1,0
42,"If necessary, kennel assistants take dogs to the vet.",u,0,0,1,0
43,Get her to the vet and she will stop ''wanting kittens''.,u,0,0,1,0
44,"We rarely need to call out a vet, and use homeopathy where possible.",u,0,0,1,0
45,"The vet did mention that if she has this problem again in the future, they will need to draw blood to check for toxicity in the blood, because there maybe an underlying reason for these infections.",u,0,0,1,0
46,I inisited that the vet skip the allergy testing and test for hypothyroidism and sure enough the vet called a few days later to say that Margo has such sevreve hypothyroidism some of the levels could be barely recorded.,u,0,0,1,0
47,"AKC and CKC registered Full vet exam, wormed, shots, Health certificate, Health GUARANTEE, Carrier, Puppy Package.",u,0,0,1,0
48,They have enough food for a month or so and a local vet has been called in to examine the health of the animals.,u,0,0,1,0
49,The problem with his front leg happened whilst we (myself and the vet)were deciding the best way forward for the patella luxation problem in his hind legs as she wanted to give him 3 weeks to see how the patella was before we decided on surgery.,f,1,0,0,0
50,Vet visits daily.,u,0,0,1,0
51,I love animals and hope one day to become a vet.,u,0,0,1,0
52,If you have any concerns at all you MUST consult your vet.,u,0,0,1,0
53,"08/06 HUMAN RESOURCES: Get HR guide in your pocket SUPPORT PROGRAMME: Scheme helps SMEs to grow HOUSING: High demand brings results Historical media deal to improve life in city Figures show city has business pulling power Engineers win was a ''fab'' boost to their business Delivering to the Chinese Re-organisation â€"" a new era for a business Market Report - 08/08/06 Recruiter receives gold REC accreditation EEDA: Exceeding its expectations Mixed reaction to interest rate rise - 4/08/06 English Partnership supports Peterborough vet MOVE: New base for design firm Are young entrepreneurs game for success? 01/08/06 Banking on a long career - 01/08/06 Small and personal with large firm expertise - 01/08/06 Major city centre site redeveloped for law firm - 01/08/06",u,0,0,1,0
54,"The whole thing when removed looked more like a heart, complete with four lobes, and it was cancerous but the good news is that it has not spread as far as the vet can tell.",u,0,0,1,0
55,Speak to your vet and he/she will recommend what they think is the best option for your pet and advise you on companies to contact to organize it.,u,0,0,1,0
56,"Collars containing deltamerithrin (Scalibor) reduce sandfly bites considerably, last for 6 months and can be bought from your vet.",u,0,0,1,0
57,"It is not unheard of for Chinchillas not to accept each other and fights may occur Even through cages, (if adjacent) ears can be torn, so time and careful supervision are essential. back to the top Common Health Problems Please always contact your vet if you are concerned about your chinchillas'' health.",u,0,0,1,0
58,"We have a large, well Our spacious L-shaped waiting room The ultrasound scanner and stocked pharmacy. vet, Ilan Lay, putting it to use.",u,0,0,1,0
59,The inside of the ear is very sensitive and many dogs will not let your vet do this unless they have been sedated or even anaesthetised.,u,0,0,1,0
60,Because of the large size of the babies the complication rate is very high - if you aren''t willing to call out an emergency vet in the middle of the night and pay for an emergency caesarian don''t even think about it.,u,0,0,1,0
61,"Communication, Language and Literacy Cat Poems - then write their own My cat likes to hide in boxes Cats sleep anywhere Slinky Malinky The cat in the hat Collecting cat words Role play The pet shop The vet The cat show The cattery Non-fiction books about cats Mathematical Development Six dinner sid - ordinal numbers to 6 Making 6 Judging the cat show and giving marks Weighing and measuring toy cats Using money in the pet shop and role play situations Repeating patterns with cats using the computer Using the interactive cat numberline to solve problems Knowledge and Understanding of the World My cat likes to hide in boxes - use maps and atlases to find out about the countries - taste some food?",u,0,0,1,0
62,"Again Newcastle maintained their team record with both first open team and first male vet team, despite what the results say!",d,0,0,0,1
63,"The Stuff of Dreams ""And I don''t want my children hauled out by a vet so I want Laura to take me to the hospital!",u,0,0,1,0
64,This is a simple procedure – it should be done by your vet 24-48 hours before it is checked for the journey.,u,0,0,1,0
65,Caroline was 12th lady of 108 in 70m 50s but actually 4th senior lady showing how good the vet ladies were (138th overall) and Geoff was 4th O.50 of 75 in 63m 45s (44th overall).,d,0,0,0,1
66,"Diana was told by her grandmother that James, who was a vet, was connected with the Royal Horses, as while living in Brighton, James lived near the Royal Pavilion stables.",m,0,1,0,0
67,"In welfare terms, both of these issues, i.e. sharply reduced attendance by a vet and increased workload of the farmer, have the high probability of a negative effect.",u,0,0,1,0
68,My main responsibilities is the smooth running of reception and the pharmacy and I oversee staff and vet rotas.,u,0,0,1,0
69,"We quickly reminded the vet that so too do cats, do they refuse to treat these.",u,0,0,1,0
70,You will have to get a government authorised vet to issue the certificate (see section 10 ).,u,0,0,1,0
71,"See www.defra.gov.uk/animalh/quarantine. If you can''t face taking the pets, your vet should recommend reputable kennels, or try www.kenneldirectory.com, or www.pawsaway.co.uk.",u,0,0,1,0
72,"In the Lower Primary some popular excursions have included Edinburgh Zoo and its Education Centre, the Butterfly Farm, the Museum of Childhood and the surgery of a local vet.",u,0,0,1,0
73,"We try very hard to bring you up-to-date information on rabbit health issues, but there is no substitute for consulting your own, rabbit-friendly, vet.",u,0,0,1,0
74,"In theory, you have been able to ask your vet for a prescription and then buy the drugs your animal needs from somebody else â€"" possibly a high street chemist.",u,0,0,1,0
75,"The pet shop to shop http://www.a1petstop.co.uk/ Approved by vets and rescue shelters wordwide, the Canny Collar stops your dog pulling on lead in a kind, safe and effective way. www.cannyco.com Paws is a highly professional, vet recommended, police checked and experienced petsitting and dog walking service, based in Chipping Sodbury, South Gloucestershire.",u,0,0,1,0
76,"The vet then thought it might have been an infection so I let Candy have an operation, unfortunately they found wide spread cancer so I let them put her out of her misery.",u,0,0,1,0
77,R: Do you employ the vet as well?,u,0,0,1,0
78,"Caroline - CRRU Vet and vet nurse (Cetacean Research & Rescue Unit) Aberdeen Medics Tarryn, Hayley and Adelle Montrose Co-ordinator and Medic Elaine Roft Montrose Deputy Co-ordinator and Medic Bob Pert ( also took photos ) Leanne (first caller who alerted us) Member of the public who observed it the evening before Elaine Roft British Divers Marine Life Rescue Montrose Area Co-ordinator (Inverbervie-Easthaven) Pics : Bob Pert [ click images for larger size ] Aberdeen Medics Tarryn, Adelle and Hayley Aberdeen Medics with Montrose coordinator Elaine Roft, CRRU vet Cameron and vet nurse Caroline ""Markie"" in rehab at Laurence Brains Busy day for Medics in West Cornwall 26th July At around midday, lifeguards at Hayle Beach contacted Tim Bain, one of the Area Coordinators for West Cornwall regarding a dolphin stranding.",f,1,0,0,0
79,If your Guinea Pig has any sores or any signs of an infection you must take the Cavy to the vet.,u,0,0,1,0
80,What will my vet do?,u,0,0,1,0
81,The vet says he has a leaky heart valve.,u,0,0,1,0
82,"When I am older, I want to be a vet.",u,0,0,1,0
83,"Back to top Ed Jack Joined: 08 Aug 2006 Posts: 2 Posted: Tue Aug 08, 2006 1:11 pm Post subject: I will be a vet I''m starting my vet training next year, so it''ll be 5 years from now before I can practice!",m,0,1,0,0
84,"Therefore, your vet will almost certainly carry out a health examination before vaccinating your pet.",u,0,0,1,0
85,Please note that if you are in doubt about how to do this please consult your local vet.,u,0,0,1,0
86,It may be better to have them made up individually if you have a outbreak in your own herd or flock: contact your vet or ourselves for more information . References (1) C.,u,0,0,1,0
87,The vet carries out 6 steps in TB testing.,u,0,0,1,0
88,The vet''s told me to call back after 5pm as they would be busy beforehand and could not call me.,u,0,0,1,0
89,"The family vet also prepared a report, describing Bruiser as ""a very relaxed and good natured dog"".",u,0,0,1,0
90,"A ten mile geographical restriction might be appropriate for a hairdresser working in a rural area, whereas the same restriction placed on a vet (or indeed a solicitor) working in an urban location might well be unreasonable.",u,0,0,1,0
91,The full results can be downloaded here... 2nd Southern Vets League Meet 22/05/06: Horspath Radley''s vet women again showed their dominance as they won for the second match in succesion at Horspath on Monday night.,d,0,0,0,1
92,"In a life or death situation you can Lie the dog on its side on a firm surface Apply a sudden downward push on the abdomen with both hands, just behind the last rib The second person should open the dog''s mouth and try to grab the ball before it goes back down the throat Gastric torsion - major emergency Swollen stomach like a drum Contact the vet immediately, and be prepared to transport the dog to the veterinary practice Heatstroke Dog will be panting and very distressed Remove the dog from the hot surroundings Lower the dog''s body temperature Cover with wet sheets Place in a tepid bath, gradually cooling the water Place near a fan, taking care no electrical danger Gradually reduce the core temperature Don''t throw a pail of water over the dog Dry the dog, and place in a cool environment Provide plenty of water to drink",u,0,0,1,0
93,Part of the criteria for the animals to be allowed to enter the UK is for them to have been treated against ticks by a vet 24 hours before entering the UK.,u,0,0,1,0
94,Find out what your cat associates with travel in the basket - is it visits to the vet or cattery?,u,0,0,1,0
95,"LINKS Veterinary - Equine - Ragwort Homoeopathy - Herbal Medicine - Non-animal links Veterinary Research Phil Rogers MVB, MRCVS Extensive veterinary Acupuncture links ~ Search for Data on Veterinary Medicine & Animal Health Vet Consulting Online An European site with a selection of vet sites giving online advice and links to other veterinary resources Royal College of Veterinary Surgeons RCVS home page RCVS Guide to Professional Conduct 2000 Vetclick Veterinary site mainly for vets and veterinary staff but has useful forums and chat about veterinary careers Equine Problem Horse ? - The Back In Balance Practice ""Looking After Your Horse''s Back"" Dressage On A Budget New online dressage tack shop specialising in pressure relief Comfort Bridles , Gel Pads and medicated sheepskin numnahs . BHS Site Ring We are members of the British Horse Society site ring along with many other quality",u,0,0,1,0
96,"Trophies will be awarded as follows: Men: 1st, 1st vet 40, 1 st vet45, 1st vet 50, 1 st vet 55, 1st vet 60, 1 st vet 65, 1st vet 70, 1st team (4 to score) Ladies: 1st, 1st vet 35, 1 st vet 40, 1st vet 45, 1 st vet 50, 1st vet 55, 1 st vet 60, 1st vet 65, 1st team (3 to score) Teams: The first 4/3 finishers from any club or team as shown on the entry form will count as a team.",d,0,0,0,1
97,"To further minimise distress, ask your vet about the Dog Appeasing Pheromone.",u,0,0,1,0
98,"Finding a really good rabbit vet can be tricky, and up to date health information difficult to come by.",u,0,0,1,0
99,"The 09th shouldn''t hurt too much unless you fall off , its 4th cat, vet and women''s so according to Paul + Pete the pace is quite tame.",d,0,0,0,1
100,If your horse shows symptoms as described above (that are not normal) call your vet.,u,0,0,1,0
101,Yorkshire UK Report this post In my opinion any lump should be checked out by a vet just to be on the safe side.,u,0,0,1,0
102,A good breeder or rescue group will have no issue if you wish to have your vet examine the animal before bringing it home.,u,0,0,1,0
103,If you feel this may be helpful for your cat please ask your vet for more information.,u,0,0,1,0
104,"MR: Of course, yes LH: And I think the most important thing in choosing your vet is to have the right relationship with your vet.",u,0,0,1,0
105,"""The male vets in the practice were very pessimistic but the female vet said it would be all right.",u,0,0,1,0
106,The whole episode could have been handled much better and if I don''t see that vet again it will be too soon.,u,0,0,1,0
107,"On Friday 18 July Mr Budge, my vet and Mr Cohen, the MAFF vet, examined ''Damson''.",m,0,1,0,0
108,"Dogs can spread disease like e-coli and salmonella, and frequently are left to wander; Assess the risk of footpaths and rivers Can fields where these cross be used for silage, for example; Be disciplined, and involve the vet.",u,0,0,1,0
109,"Atlanta hip-hop vet Pastor Troy contributes ""Just To Fight;"" and KP & Envy, best-known for their gold-certified 1997 single ""Swing My Way,"" appear in ""Hands Up.",d,0,0,0,1
110,The specialist vet will examine your horse and all parties will accept this vet''s opinion. 4.,u,0,0,1,0
111,"Testimony from Gabriele Meurer, MRCVS Gabriele Meurer is a German vet who worked as an official veterinary surgeon at Woolley Brothers abattoir in Sheffield for four months between September and December 1997.",f,1,0,0,0
112,It is sensible to visit the vet as soon as you notice your pet is unwell.,u,0,0,1,0
113,An anxious wait ensued which was finally ended when the vet called to say could we come and fetch him because he was clearly recovered.,u,0,0,1,0
114,The only way to keep your pet alive for awhile is to give him Critical Care (for small mammals) which is available from your vet.,u,0,0,1,0
115,"000 Personal Possessions covered up to £1,500 (limited to £300 for a single article) Personal Money covered up to £500 (limited to £250 for cash) Shopping cover £500 Departure delay up to £100 (£5,000 if abandoned) Missed departure up to £500 Personal liability up to £2 million Personal Accident up to £25,000 Avalanche cover up to £200 Camping equipment up to £500 Caravan flood cover up to £200 Pet cover up to £200 (vet fees) £300 (extra boarding fees) Legal expenses up to £25,000 Optional Winter Sports cover (when selected) Ski equipment up to £500 Replacement ski hire £150 Piste closure up to £200 Ski Pass and fees £150 Optional Golf Equipment cover (when selected) Lost, stolen or damaged golf equipment £1,000 There is a £35 excess payable for any claims made for Medical & Emergency expenses, Cancellation and Curtailment, Personal Possessions, Personal Money, Personal Liability, abandonment under Departure",u,0,0,1,0
116,"By Han (86.129.143.63) on Tuesday, May 02, 2006 - 09:37 pm: Well catlover, at least the vet told you to do the right thing.",u,0,0,1,0
117,The veterinary virologist and his staff issue printed reports to every field vet giving the interpreted results.,u,0,0,1,0
118,But let''s not get carried away with the idea that SERAD will back the suggestion of basing the vet lab in Orkney.,u,0,0,1,0
119,"In the vets stakes, after the immortal 40 year olds, Bryson and McNeilly, Johnny Davis was the first ''real'' vet 40 in 14th place, beaten by a fantastic 6th place overall for veteran 50 Billy McKay and 10th place overall for Francis Cookie O''Hagan as first veteran 45 with Des McHenry in 18th overall and first veteran 55.",d,0,0,0,1
120,"Brampton Mill to St Neots, River Gt Ouse, 8 miles 3 locks The vet is keeping Lucy until Saturday at least, so we have decided to go back to St Neots to be near to hand.",u,0,0,1,0
121,"Common British pests and advice on how to eliminate them Water Saving Measures Horse Colic - free online vet advice Mud Fever - online veterinary advice Horse Breeding, Horse Mating: Veterinary Advice by Stephen Ashdown HORSE SKIN PROBLEM, SKIN CONDITION IN HORSES – GLOBAL Herbs for Horses WORLD OF HORSE, HERBAL WORLD OF HORSE – GLOBAL HERBS STRESS IN HORSES, HORSE STRESS - GLOBAL HERBS Veterinary Advice from Stephen Ashdown Fleas, how to get rid of fleas safely.",u,0,0,1,0
122,"One worker said: ""If they had an ill or injured animal they would say to us not to call in the vet.",u,0,0,1,0
123,"Initially, your vet might be suspicious if your horse shows the signs above.",u,0,0,1,0
124,"The answer from a vet who had worked there for many years was, ''Not once.",u,0,0,1,0
125,"Referrals, Second Opinions and Changing Practices Referrals For more complicated cases, your own vet may consider referring your animal to another vet either within or outside the practice, for more specialist treatment.",u,0,0,1,0
126,VET.,d,0,0,0,1
127,It has worked wonders and you can get Frontline from your vet (its supposed to be for dogs and cats but works super on horses!).,u,0,0,1,0
128,"I can''t explain the timid interest of the children at the dip tanks who loved their photographs taken, the hospitality of the South African people, or the pleasure of being shown around Kruger Park by the head vet.",u,0,0,1,0
129,"Vet Emergency Real life vet game Based on real life scenerios, you must diagnose and treat your patients.",d,0,0,0,1
130,"(at the moment he is behind me snoring his head off). periodically he will suffer from chest infections and the runs. yet he seems fine in himself. he very rarely has a temperature. the others who had the virus, if it was the same, possibly different strain, well sonni, you know about because of his fits of face scratching, but the vet reckons it could have come from the virus. marco unfortunately is not with me anymore. tabitha who is the moggy and 17 years old now came off the lightest and is fine. jenny Fri Oct 06, 2006 8:54 pm webspaceunlimited The Cat''s Whiskers Joined: 12 Jul 2006 Posts: 54 Thanks Hi Margaret, Thanks so much for your reply.",u,0,0,1,0
131,"Most pet owners will want to take their rabbit to the vet for the injection, but if you have a lot of rabbits and your vet knows you well, some will let you buy the vaccine and inject it yourself.",u,0,0,1,0
132,Please note that we do not have a vet on site and we are not a cattery.,u,0,0,1,0
133,"If she were my dog, I would have no hesitation,"" said the pretty German vet with long blonde hair.",u,0,0,1,0
134,"The nursing mother''s fast actions helped save Vietnam vet Francis Abrams, 57, from becoming a human torch, and stopped the fire from engulfing the S-54 bus, police and the victim said.",d,0,0,0,1
135,Vet.,d,0,0,0,1
136,"Veteran triathlete Gary Blesson led the team home finishing third in 35 minutes and with Maurice Sharp 44th and first veteran over 50 in 39:39, Peter Giles second over 60 veteran and 55th and Steve Badgery first vet over 50 and 56th both in 40:37, Hercules Wimbledon comfortably won the team event.",d,0,0,0,1
137,"Key recommendations are listed in this week''s issue of Chemist & Druggist magazine . Top of the page ''Monopoly exists'' in vet POM market A Competition Commission enquiry into the supply of veterinary POMs has provisionally concluded that a complex monopoly exists among veterinary surgeons, wholesalers and manufacturers to the detriment of pharmacists and consumers.",u,0,0,1,0
138,"All the major vet med brands including Frontline Plus, Heartgard, Revolution, Equest, Equimax, Drontal and more.",u,0,0,1,0
139,"In a memo to all technicians in the Animal Resources Unit dated 16th November 1990, the head vet at Beechams, Stock, said: ""I must say I left the meeting with concern that some personal licensees were confused over their responsibilities, and were not sufficiently familiar with the differences between the ''old'' and ''new'' Acts in this respect.",u,0,0,1,0
140,Please contact your vet. 3.2 TEETH Many adult cats suffer from heavy build-up of plaque on their teeth which causes them great discomfort when eating and will eventually lead to a refusal to eat and/or loss of teeth.,u,0,0,1,0
141,"If your vet is not a veterinary internal medicine specialist, I would urge you to have him/her consult with one or referr you to such a specialist.",u,0,0,1,0
142,A local vet was contacted by EHRA and agreed to come the following day.,u,0,0,1,0
143,"All practices want to try and meet their clients needs, I think every practice would and I think that if a practice felt that that vet - and certainly, as a veterinary surgeon myself, if I felt that I wasn''t communicating well with a client, I''d far rather that they went to another vet within my practice than obviously left my practice.",u,0,0,1,0
144,"Season with some freshly ground pepper . (It is a little time consuming getting to the artichoke heart but so delicious that it is well worth the effort.) The healthy living campaign encourages us to eat more fruit and vet, and reduce salt, sugar and fat in our diet.",d,0,0,0,1
145,"Food, vet records, and leash are all included.",u,0,0,1,0
146,Vosser 1hr 19min 59 (4 th Vet) 266 Ran Fleet 10k Official Results Sunday 20 th October from Dave Vosser 10 th Ian Ford 34min57 3rd Vet 14 th David Vosser 36min 25 6 th Vet 58 th Eric Tilbury 41min 17 211 th John Thomas 49min18 436 Finished Dublin Marathon Monday 28th October from Jamie Jones As many of you probably knew since my little ''mishap'' at the South of England Road Relays I was not able to run London in April and so targetted an autumn marathon.,d,0,0,0,1
147,"Other costs to consider will be vet fees should your pet fall sick, or have an accident.",u,0,0,1,0
148,"Turns out unfortunately I was right, he has ''milben'' - the vet didn''t know the English for this, but it is a type of mite.",u,0,0,1,0
149,An injured ferret should be gently wrapped in a towel (except for his head) and taken to a vet as soon as possible.,u,0,0,1,0
150,"But, if your animal is unwell after treatment with an animal medicine or if you are at all worried, contact your vet.",u,0,0,1,0
151,"Your vet may be able to advise against using a particular herb known to interact adversely with a veterinary medication or known to adversely influence a particular condition, if they have the knowledge, but it is certainly not their job to.",u,0,0,1,0
152,I got a nice Vet from yell.co.uk but no shops in the area.,u,0,0,1,0
153,"Think again kiddo, save up for the biggest cage, the best food, and set aside an account for vet care.",u,0,0,1,0
154,"However, without specialist experience and equipment, it can be difficult for a GP vet to know what defect is causing the murmur.",u,0,0,1,0
155,I rejected a horse recently because he had tendon damage for the second time and the vet thought he would only be capable of doing light hacking.,u,0,0,1,0
156,"In the Phuket region of Thailand, a mobile vet clinic and dog ambulance provided by WSPA will enable people to go to the aid of animals in need of treatment, and an emergency response team established by WSPA will attend to future emergency animal welfare problems as they arise.",u,0,0,1,0
157,"If your pet has a serious firework or noise phobia, ask your vet for a referral to a behaviour specialist.",u,0,0,1,0
158,"To be on the safe side, always stop your pet & childeren eating any plant and if you are in any doubt always contact your vet or doctor.",u,0,0,1,0
159,Paragraph 2.11 concerning veterinary standards: ''Under Section 6(6) If the welfare of an animal gives rise to concern the vet must notify the Licensee or make arrangements for the care or destruction of the animal.,u,0,0,1,0
160,"Posted on Monday, January 12 @ 07:59:19 GMT by jenvetadmin jenvetnurse writes ""Are you a locum vet or locum vet nurse?",u,0,0,1,0
161,The vet can perform the operation on pets from six months of age onwards.,u,0,0,1,0
162,""" 2.5 We take note of this information and would suggest that if the process was such that an inspector employed by the market spotted something out of the ordinary, notified the ""on call"" vet, and the ""on call"" vet has then thought the situation serious enough to report to the D.V.M. the chances of wasting the time of the D.V.M. would be quite substantially reduced.",u,0,0,1,0
163,""" (Although vets, I believe, can treat humans!) ""Yes, but you are a surgeon - the nearest vet is at least two days away if he is at all on the island.",u,0,0,1,0
164,Had to send the sample by air elsewhere and vet told me airline messed up and it wasn''t there yet(!!!) She called when it arrived and they advised starting treatment for AIHA/IMHA immediately.,u,0,0,1,0
165,"As the film''s evening presses on, tension mounts, merely by virtue of the restaurant''s everyday attempts to avoid collapsing into mayhem while concocting white-truffle this and lemongrass that . But Giraldi (a 25-year vet of commercials and music videos) and his scriptwriters work in a few strands of melodrama for good measure.",d,0,0,0,1
166,"as the miniature donkeys develop hoof problems, a flock of 97 flamingos are anaesthetised and baby camel Abi lets off steam Next showing: 2006-08-02 at 07:00 - 07:30 Vet Matt Brash deals with some large creepy crawlies, and an orphaned gibbon meets its foster mother Next showing: 2006-08-03 at 07:00 - 07:30 Orphaned gibbon Odo catches a cold, the sea lions have their pregnancy tests and an owl is discovered to have cancer Next showing: 2006-07-25 at 07:00 - 07:30 Flamingo Land vet Matt Brash visits the children''s farm to perform wing surgery on a sparrowhawk Next showing: 2006-07-26 at 07:00 - 07:30 Matt Brash treats a polar bear with a foot problem at Flamingo Land zoo, while some giant toads have tick problems Next showing: 2006-07-27 at 07:00 - 07:30 Matt Brash performs pioneering eye surgery on a blind albino wallaby Next showing: 2006-07-28 at 07:00 - 07:30 A South American condor has plastic surgery, and Pansy the pot-bellied pig gets a pedicure from Matt",m,0,1,0,0
167,"At a cost of just £8 per week for food and vet bills, Indi is saving the taxpayer £23,000 per year - the estimated cost of providing equivalent home care for Wendy.",u,0,0,1,0
168,Finally it was time to hand all are documents in to the vet.,u,0,0,1,0
169,Talk to your vet and farrier who are likely to know of any owners that are looking for an escapee equine.,u,0,0,1,0
170,Vet.,d,0,0,0,1
171,"many details as you can about the poison Don''t try and make the dog sick unless the vet tells you to do so Stings Gently pull out the bee sting with a pair of tweezers trying to avoid squeezing the poison sac and ''injecting'' any further toxin Clean the area thoroughly, with copious water or a bicarbonate solution of one level teaspoon of bicarbonate of soda in a tumbler full of tepid water Apply a soothing cream from the First Aid Kit If the dog is stung in the throat or reacts severely, contact the vet Tar on feet Clip the hair and remove as much tar as possible with fingers or tweezers Rub a mild detergent, such as washing-up liquid, over the skin Rinse copiously, as the tar may burn the pads Do not use a flammable cleaning agent, such as petrol Wounds, cuts and grazes Clean well with water Dab gently with a pad of clean gauze, lint, cotton wool or paper towels soaked in tepid water Pick out any large piece of grit and dirt from the wound If these are difficult to remove, wash",u,0,0,1,0
172,"According to a recent study** two-thirds (67%) of pet owners donâ€TMt have insurance on their furry friends although just one non-routine trip to the vet costs approximately £350, leaving them at risk of crippling medical bills.",u,0,0,1,0
173,Our vet has suggested pheromone sprays as another possible solution but there are going to have to be many patient supervised meetings before they are ready to accept one another.,u,0,0,1,0
174,Over the last days of his life our vet Ivan and the team of nurses had tried absolutely everything they could to save him.,m,0,1,0,0
