Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
93,"Captain: Captain Hercule Platini, IQ 212 Number One: Commander Natalina Pushkin, IQ 201.",m,0,1,0,0
94,He became tower captain at the church where he continued ringing the bells until he moved to Devon this summer.,d,0,0,0,1
95,"Willie Miller – caps: 65, 12 as captain For Willie Miller to have only gained 65 caps in a fifteen year international career, and for only twelve of these to have been as captain, is an outrage.",d,0,0,0,1
96,"According to Sean Fallon, the Celtic captain at that time, McGrory''s team talks hardly evoked the tone of the Gettysburg Address.",d,0,0,0,1
97,"In recent times a certain Roy Keane has rarely been out of the headlines, whilst John O''Shea is tipped to be the future captain of Ireland and will no doubt continue Ireland''s proud connection with Manchester United.",d,0,0,0,1
98,Former Wales captain and Shrewsbury manager Kevin Ratcliffe says he was offered a bribe to sign a player.,d,0,0,0,1
99,"Comment from the ship''s captain, David Newbury: ''Many thanks Allen and Endal.",m,0,1,0,0
100,"As captain, Lou decided it was time for new personalised t-shirts and adopted eye of the tiger as the team song.",d,0,0,0,1
101,"Meanwhile part of ""D"" Company, (Major G S Adams), which had landed from the Implacable, directed by the latter''s captain (Captain Lockyer) and by the headquarter staff, had landed at salient rocks below Hill 114 with no great difficulty and, scaling the cliff drove back the Turkish outpost which had done so much damage.",u,0,0,1,0
102,"Fred Baines, the delightful Brodsworth captain, asked the umpire to change his decision, which he did.",d,0,0,0,1
103,"The captain was out with one over and two balls to go, with a tear in his eye and a disgraceful example of bat-throwing.",d,0,0,0,1
104,"One report states that the captain and officers of the Graf Spee went down with the ship, but the Buenos Aires radio reported that the captain was the last man to leave.",u,0,0,1,0
105,"Captain, I really hope you will be ok.",u,0,0,1,0
106,"II.- When the admiral would have the fleet draw into a line of battle, one ship abreast of another (according to the method given to each captain), he will hoist a union flag and a pennant at the mizen-peak, and fire a gun; and every flagship in the fleet is to do the same.",u,0,0,1,0
107,""" Blackwell''s sentiments were echoed by club captain Paul Butler: ""If we can keep it clean at the back then it makes it easier for other people to do their jobs and there''s a lot more confidence now.",d,0,0,0,1
108,""" He added: ""If he is fully fit for all the games then Lucas will be my World Cup captain.",d,0,0,0,1
109,'' said the captain.,u,0,0,1,0
110,"Meanwhile, O''Hanlon had cruised effortlessly to his 50, containing 8 fours and 2 sixes, and by the time he was leg before to St Mary''s captain Matt Wall, Hebden were handily placed at 135 for 5.",d,0,0,0,1
111,"His cousin James Guthrie - the brave captain of the Covenanters in subsequent years; ""the short man who could not bow"", the martyr whom the traitor Sharp sent to the scaffold, ""where he was so far from showing any fear that he rather expressed a contempt for death "" - was at first ""prelatic and strong for the ceremonies"".",m,0,1,0,0
112,"The ship was blown up by an unknown accident in the Downs while the captain was on shore, all the crew on board were lost.",u,0,0,1,0
113,"I knew my powers; and in the hope of saving this unfortunate victim to the folly and cruelty of the captain, I plunged after him into the sea, feeling, at the same time, that I was almost committing an act of suicide.",m,0,1,0,0
114,"The captain of the gangsent me to know if she was a man-of-war; I said ''No'', and he was much pleased but very much annoyed that Sam had got away.",u,0,0,1,0
115,"The band boasts some expert ringers under the leadership of Alan Forrester, the tower captain.",d,0,0,0,1
116,"""We''re delighted to have the two lads on board, '''' enthused Simon Old, who has stood down as captain at Ashbrooke after five seasons.",m,0,1,0,0
117,"The captain, the two mates, two warders Lieutenant Martin, his eighteen soldiers, and the doctor were all that we had against us.",u,0,0,1,0
118,"Debbie Flood gave up the unequal struggle against the elements and trailed in sixth place in the single scull, and it was a similar story for club captain Mark Hunter in the lightweight double, in which he is partnered by James Lindsay-Fynn.",m,0,1,0,0
119,""" asked the captain.",u,0,0,1,0
120,"Fox, as team captain, watched the bout carefully.",d,0,0,0,1
121,Norfolk & Ryston A.C. Team captain Sarah Green was in fine form gaining 1st place in the 100mtrs and Long Jump and though being placed 2nd in the 200mtrs she gained a Personal Best time of 26.4secs.,d,0,0,0,1
122,"time fodder for the News at Nine Hold on, hold on soldier Darling is the child, warm in the bed tonight Hi everybody I''m Marv Albert And welcome to our telecast Coming to you live from Memorial Stadium It''s a beautiful day And today we expect a sensational matchup But first, our global anthem Can''t you see It all makes perfect sense Expressed in dollars and cents Pounds shillings and pence Can''t you see It all makes perfect sense Marv Albert And here come the players As I speak to you now the captain has his cross hairs zeroed in on the oil rig It looks to me like he''s going to attack By the way did you know that a submarine Captain earns 200,000 dollars a year?",u,0,0,1,0
123,"Captain, Walter Lubeigt did his best to get Strathclyde back into the game, and finished with 25 points.",d,0,0,0,1
124,"The 47-year-old is the rugby correspondent of the Sunday Telegraph Richard Hill The Bath scrum-half had forced his way back into the side after his time as captain ended disastrously in 1987, when England lost an ill-tempered match to Wales.",d,0,0,0,1
125,"However, at the last moment the captain betrayed them to the local authorities.",u,0,0,1,0
126,Buckley''s chief contribution to the subsequent Wolves success lay in his selection of Stan Cullis as captain of the club.,d,0,0,0,1
127,The captain has full responsibility for the safety of the aircraft and its occupants.,u,0,0,1,0
128,CAPTAIN BARCLAY: Time got lost.,u,0,0,1,0
129,""" That morning, finding that I was to be involved in the horrid disappointment he had prepared for the mutineers, he had run all the way to the cave, and leaving the squire to guard the captain, had taken Gray and the maroon and started, making the diagonal across the island to be at hand beside the pine.",u,0,0,1,0
130,"Unfortunately, Marcus Trescothick, standing in as captain for Michael Vaughan who''s gone off for a pit-stop, has elected not to have a second slip for some reason, so the batsman picks up four.",d,0,0,0,1
131,"The earliest record of a church in Kelvedon Hatch is 1344, although the dedication to St Nicholas can probably be traced back to before the Norman Invasion to Ailric, a Saxon, who was possibly a sailor or captain of a vessel.",u,0,0,1,0
132,"I handed to the captain pen, paper and ink, and he wrote his claim in pretty good Latin for a native of Hungary.",m,0,1,0,0
133,"Captain. 37th Battalion (Victoria), Australian Imperial Force.",u,0,0,1,0
134,""" Leeds Mercury: ""Ray, the captain of the Leeds team, ... played a sterling game, being cool and collected, and overcoming many difficulties by his sound judgement ... There could be no two minds as to the strength of the half-back line, the Leeds trio holding an advantage throughout.",d,0,0,0,1
135,"With no previous convictions (apart from that Bali Hai fashion felony) has England''s captain, the nation''s favourite family man and surrogate boyfriend, and everyone''s best mate, lost his golden glow?",d,0,0,0,1
136,"When it was about lunchtime, the captain pulled the ship into the lee of a small atoll so we could have lunch and the waves weren''t as bad.",u,0,0,1,0
137,"This was our day to soak up the Highlands and as it turned out, we went as ""high"" as we could go, to John O''Groats, the village at land''s end on the north point of Scotland named after the Dutch ferry captain who also gave his name to a coin.",m,0,1,0,0
138,"This, with the present half-gale of wind, the captain (if no time were lost) declared himself still capable to save.",m,0,1,0,0
139,"With captain Andy Light injured, and putting behind them a potentially disastrous 0-5 loss against Warwickshire in the first match, Bucks bounced back to post a 3-2 success over Norfolk, with wins from Nigel Pattison at 2 and CK Foo and Iain Digby at 4 and 5.",d,0,0,0,1
140,The Indian captain had already given notice with a reverse sweep the ball before a delivery spat out of the rough and pegged back his off stump.,d,0,0,0,1
141,"St John''s College 2nd XI The season started with a rousing speech from new captain Daniel Goodacre, and an introduction to the new wing-backs formation.",d,0,0,0,1
142,"The captain of the temple and the chief priests once again brought them before the council and the high priest asked, ""Did not we straitly command you that ye should not teach in this name?",u,0,0,1,0
143,"There was even a mutiny, but fortunately the captain of the day did not suffer the same fate as the famous Capt. Bligh of the Bounty!",u,0,0,1,0
144,Captain. 2nd Punjab Cavalry.,u,0,0,1,0
145,The second method is to capture a ship and do it when you assign a captain to the captured ship.,u,0,0,1,0
146,At school I was House captain and member of the school council for 5 consecutive years and in my final year I was head girl.,d,0,0,0,1
147,"""I don''t have a celebrity lifestyle,"" said the Ireland captain, who was recently voted the sexiest man in Eire.",d,0,0,0,1
148,I hear they are getting rid of Mike Atherton as England cricket captain and appointing Paula Yates in his place?,d,0,0,0,1
149,The captain stared upon him with a whitening face.,u,0,0,1,0
150,He understood the feeling of the captain.,u,0,0,1,0
151,"The offer of an early-season limited-overs warm-up match - 45 per side - was eagerly accepted and Henry Watkinson, beginning his second stint as club captain, won the toss and batted.",d,0,0,0,1
152,"The team, accompanied to Cork by teachers Mr Filer and Mr Craig, was led by school captain Andrew Davidson.",d,0,0,0,1
153,SINI hockey athlete Clare Parkhill has been appointed captain of the Ulster Senior Ladies Squad for the forthcoming interprovincial championships in Cork.,d,0,0,0,1
154,"His father was William II (1626-1650), Prince of Orange, stadhouder and captain general of six provinces of the Netherlands from 1647, and his mother was Mary Stuart (1631-1660), the eldest daughter of Charles I of England.",m,0,1,0,0
155,Captain E.,d,0,0,0,1
156,"I saw the captain leave the bridge with a flying spring, and I saw also the gleam of the pistol barrels; then I heard on the starboard side the rapid ""Smash, smash"" of a revolver-shot, and the captain shouted, ""You hear what they''re getting on the other side!",u,0,0,1,0
157,"you were in flight from your brother Esau. ... Chapter 36 - Now these are the generations of Esau, that is to say, Edom. ... Chapter 37 - Now Jacob was living in the land where his father had made a place for himself, in the land of Canaan. ... Chapter 38 - Now at that time, Judah went away from his brothers and became the friend of a man of Adullam named Hirah. ... Chapter 39 - Now Joseph was taken down to Egypt; and Potiphar the Egyptian, a captain of high position in Pharaoh''s house, got him for a price from the Ishmaelites who had taken him there. ... Chapter 40 - Now after these things the chief servant who had the care of the wine, and the chief bread-maker in Pharaoh''s house, did something against Pharaoh''s orders; ... Chapter 41 - Now after two years had gone by, Pharaoh had a dream; and in his dream he was by the side of the Nile; ... Chapter 42 - Now Jacob, hearing that there was grain in Egypt, said",m,0,1,0,0
158,"""--said the captain, as soon as he had got back to his proper place on the poop again.",u,0,0,1,0
159,"His policy of trying to play the ""spirit of the game"" is rather disingenuous coming from the captain of Australia who until very recently had probably the worst reputation amongst the Test nations for pushing the rules as far as they''ll go.",d,0,0,0,1
160,"Lost on penalties AGAIN, and Beckham bows out of being captain.",d,0,0,0,1
161,"""It''s good to meet a fellow captain, a man who shares the responsibility of command.",m,0,1,0,0
162,"SCORPION,16 sloop (1785 Shoreham. 1804 sold SCOURGE,14. brig sloop (1779 Dover. 1795 foundered) SCOUT,14. brig sloop (1780 Folkestone. 1794 captured) SEAFORD,24. 6th rate (1697 Portsmouth DY. 1740 broken up) 1703 George SAUNDERS, (acting captain) Dublin.",m,0,1,0,0
163,"''He''s been doing good business here, then,'' continued the captain.",u,0,0,1,0
164,"Next month, in fact, a new novel in the Irish language is being published entitled Fontenoy telling the story of the battle from the viewpoint of a young captain in Dillon''s Regiment.",u,0,0,1,0
165,"When the half-frantic captain arrived on shore, and learned the truth, he was so enraged that he actually tried to take his boat off the beach where she lay, narrowly escaping being shot for his pains.",m,0,1,0,0
166,"Her majesty''s ship the Chatham, captain Bokenham, came this day into the Downes, having been on the French coast with other of her majesty''s ships.",u,0,0,1,0
167,"The faithful beast, as if he would represent the captain, sprang on shore with a tremendous bound, sending a cloud of cinders after him.",u,0,0,1,0
168,"captain of the sons of Ephraim shall be Elishama the son of Ammihud. 2:19 And his host, and those that were numbered of them, were forty thousand and five hundred. 2:20 And by him shall be the tribe of Manasseh: and the captain of the children of Manasseh shall be Gamaliel the son of Pedahzur. 2:21 And his host, and those that were numbered of them, were thirty and two thousand and two hundred. 2:22 Then the tribe of Benjamin: and the captain of the sons of Benjamin shall be Abidan the son of Gideoni. 2:23 And his host, and those that were numbered of them, were thirty and five thousand and four hundred. 2:24 All that were numbered of the camp of Ephraim were an hundred thousand and eight thousand and an hundred, throughout their armies.",m,0,1,0,0
169,""" The captain replied with a sharp ""let go!",u,0,0,1,0
170,"Then Paul, stretching out his hand, made his answer, saying: ... Chapter 27 - And when the decision had been made that we were to go by sea to Italy, they gave Paul and certain other prisoners into the care of a captain named Julius, of the Augustan band. ... Chapter 28 - And when we were safe, we made the discovery that the island was named Melita. ...",m,0,1,0,0
171,CAPTAIN: Did you immediately photograph them?,u,0,0,1,0
172,Timewhat did aunt captain knowledgeable about toured a museum.,u,0,0,1,0
173,Captain R.,d,0,0,0,1
174,Our ship were captain knowledgeable about projects emphasize its not been desecrated.,u,0,0,1,0
175,'' said the captain.,u,0,0,1,0
176,""" He was eventually plonked into another hat and was pleased to be given a heavy wool centurion''s cloak as the captain of archers.",m,0,1,0,0
177,"Their captain (Eddie Albert) is an abject, psychopathic coward who has a record of exposing his men to danger.",m,0,1,0,0
178,"The recently retired chief executive of Highlands and Islands Airports has been a sea captain, he commanded one of the BP shipping massive 270,000 ton VLCC (very large crude carrier) freighters before taking the helm at British Caledonian Helicopters, operators of the highly success air link between Gatwick and Heathrow, killed off by politics and the M25.",m,0,1,0,0
179,"The front line captain of Zion''s killer robots screams above the din, ""If we have to give these bastards our lives, we''ll give them hell before we do!",u,0,0,1,0
180,"This room was probably used to house the Rising''s local constabulary, and also a mad naval captain was kept here for his own safety.",m,0,1,0,0
181,Every ten of their wagons was under the care of a captain.,u,0,0,1,0
182,"The bonfire, which was built to celebrate the election of Mr. Scrimgour, was set ablaze, though I did not see it, in honor of the election of the captain; it being thought a pity to lose it, as no doubt it would have been.",u,0,0,1,0
183,"Damien Johnson has been appointed as the club''s new captain for the forthcoming seasons, following the departure of former captain Kenny Cunningham in the summer.",d,0,0,0,1
184,"Spaced star Nick Frost has agreed to return to his role as captain of HMS Camden Lock, as have the rest of the cast, including Kevin Eldon, Miranda Hart and Dan Antopolski . Lucy Lumsden, who commissionned the show for the BBC, said: ''We''re delighted with Hyperdrive and think the team have produced a great first series for BBC Two.",m,0,1,0,0
185,"Unfortunately, the Society''s captain, Peter Horrocks, was not able to take part on this occasion for personal reasons, and the job fell upon the writer of this report -- the job being, not merely to captain the team on the day itself but to finish creating that team!",d,0,0,0,1
186,""" As Celtic wait to find out today who their opponents will be in the Champions'' League group stages, the club''s captain Neil Lennon is looking for a kind draw but would also relish taking on with the Spanish giants Real Madrid.",d,0,0,0,1
187,""" cried the captain to the old Irishman, who did not move.",u,0,0,1,0
188,"The fire warning light went out as the captain continued his climb on three engines, and the fire warning system was checked to ensure it was still operating.",m,0,1,0,0
189,But Baker wasn''t made captain for just any old reason.,u,0,0,1,0
