Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
56,"The students interview adult mentors to get opinions from specific perspectives: environmental, governmental, mine-owner and local landowner.",u,0,0,1,0
57,"""I think we ought to have legislation ... people have fought for over a hundred years ... but it''s still possible for ... "" he spits the words, ""a landowner to stop you walking freely ... "".",u,0,0,1,0
58,"If you want to visit places that are not normally open, then you should contact the landowner for permission.",u,0,0,1,0
59,He is also a landowner and is very interested in affairs of the parish as well as other peoples'' land.,m,0,1,0,0
60,The landowner may withdraw his permission at any time.,m,0,1,0,0
61,"It has often been suggested that the Fens were owned and exploited by a major landowner in the Roman period, possibly the Imperial estate, according to John Newman of the Suffolk unit.",u,0,0,1,0
62,It allows for the landowner and planning authority to agree howa piece of land is used.,u,0,0,1,0
63,The site is being investigated with the aid of Highland Region Archaeology Service and the local landowner who has contempory photographs of herring boats moored off the point.,u,0,0,1,0
64,"Frederick Rodwell, miller (water), baker & farmer Kelly''s 1904: Frederick Rodwell Kelly''s 1908: Frank Percy Ward Kelly''s 1912: Ernest Edward Cross Kelly''s 1922: Horace Freestone snr Kelly''s 1925: Hilborough Hall, is the property & residence of Henry Trueman Mills, Esq., J.P., who is Lord of the Manor & sole landowner.",m,0,1,0,0
65,Wife Jane Spencer-Wilson was the daughter of a Sussex landowner who objected to her marriage to Perceval.,u,0,0,1,0
66,"Northern Archaeological Associate should consider their position and give an undertaking not to enter land without the landowner''s permission, and to withdraw if the landowner so requests.",u,0,0,1,0
67,"The landowner has been informed, as has the local coroner.",u,0,0,1,0
68,There has also been a report to us that the landowner has been abusive when climbers tried to access the coves.,u,0,0,1,0
69,Donate an area of land off Flask Lane between Nosterfield Quarry and Nosterfield Village (8 acres) to the nation to be managed as pasture by a charitable trust in perpetuity . Work with the current landowner to promote a coherent and positive management regime for the Northern Henge.,u,0,0,1,0
70,"The Clerk will contact the landowner, Mr. C.",m,0,1,0,0
71,"Frank was in conversation with Theuns Duvenhage, a landowner from Nieu-Bethesda.",m,0,1,0,0
72,We question why the landowner has a right of appeal in Subsection 14 (5) to Ministers.,u,0,0,1,0
73,"Where the person is running a rave for his or her own purposes, so as not to be an agent of the landowner, but with the permission from the landowner to use the land to do so, he or she may be an occupier of the land.",u,0,0,1,0
74,The current policy effectively prevents any kind of development of this kind since there is no suitable parcel of land that a landowner could be persuaded to sell within the current exceptions policy and there are no infill sites left.,u,0,0,1,0
75,"In addition to writing to the landowner in an attempt to buy or lease the fields for conservation purposes (see below), we have already written formally to the Director of Planning at the City of Edinburgh Council to detail our objections to the proposed development.",u,0,0,1,0
76,Hunting for rabbits with dogs however is regarded as ''exempt hunting'' under the Hunting Act and is therefore legal provided that it is carried out with the permission of the landowner or occupier.,u,0,0,1,0
77,This was none too successful as when the protesters arrived they found that the landowner was holding a clay pigeon shoot and barbeque and it was deemed too dangerous to proceed.,u,0,0,1,0
78,"The chief landowner at Langford was the Ecclesiastical Commission, and its standing as on ''open'' village was confirmed by the presence of three non-conformist chapels, several pubs, and a more varied pattern of houses and cottages.",u,0,0,1,0
79,"To enable access for the less able but maintain stock control we would consider the replacement of a stile by a suitable gate, with the work carried out and paid for by us but the structure remaining the responsibility of the landowner.",u,0,0,1,0
80,"In freshwater areas such as rivers and lakes, the fishing rights belong to the landowner.",u,0,0,1,0
81,"Once notice of a sale has been received from the landowner, Ministers will seek confirmation from the company of its intentions.",u,0,0,1,0
82,"When Charles Dickens visited the Royal Agricultural College in 1868 he wrote, ""That part of the holding of a farmer or landowner that pays best for cultivation is the small estate within the ring fence of his skull.",m,0,1,0,0
83,"Offer to keep the relevant landowner/occupier informed of any finds you make, and ensure that you have his/her agreement if you intend to publish details of the findspot. 10.",u,0,0,1,0
84,"He summarised his reasoning thus (at p 447): ""I am driven to the conclusion that, if a landowner chooses to grant other persons a tenancy of agricultural land (whether or not including himself as a tenant), public policy (affirmatively) requires that those other tenants should have authority, or be treated as having authority, to serve an effective counter-notice under [now s 26(1)(b)] on behalf of all the tenants without his concurrence, and thus (negatively) requires the avoidance of any contractual condition, whether express or implied and whether contained in the tenancy agreement itself or in a partnership agreement or",m,0,1,0,0
85,"The building cost £9,000 and was constructed on land once owned by the parish''s most prominent landowner, the Earl of Jersey.",m,0,1,0,0
86,"We try to follow up every reported incident with the landowner concerned, as well as using the reports for statistical purposes.",u,0,0,1,0
87,"A major step forward was achieved in May when the Whitgift Foundation, a major landowner within the scheme, withdrew their objection to the compulsory purchase order (CPO) and agreed terms for a new headlease.",u,0,0,1,0
88,Usually a right of way is maintained at public expense with its surface being vested in the highway authority and the underlying land probably owned by the adjoining landowner.,u,0,0,1,0
89,"The National Trust Set up in 1895 to protect places of historic interest and natural beauty, the National Trust is now Britain''s largest private landowner.",u,0,0,1,0
90,Question 8: Is the landowner aware of your policy on plaques?,u,0,0,1,0
91,"His excuse for the change of tack (given in a letter to the LDC Chief Executive, Mr Eagland) was that the existing landowner was threatening to sell to a house-builder.",u,0,0,1,0
92,"He was an enthusiastic politician, a clever and acquisitive landowner, and he worked hard to earn a good local reputation and the influence that brought.",m,0,1,0,0
93,"Lord Justice Neuberger disposed of both decisions by differentiating between: a covenant not to use land for a specified purpose, ie where the landowner would be entitled to use the land for any other purpose; and a covenant only to use land for a specified purpose.",u,0,0,1,0
94,"Featuring 158 colour photographs and packed with practical advice and useful tips, any landowner wishing to convert an old building will find this a useful guide.",u,0,0,1,0
95,""" The inner light is the shortest route to the outer darkness.- attributed to G K Chesterton In 1729 the old church (St Mary''s) fell down bodily after more than six centuries of constant use ..... when the fund raising committee paid a courtesy call on Jonathan Gurnell, a wealthy Quaker landowner, they were surprised to be told, ""Thee knows, friends, that I am not in the habit of giving money to build up steeple houses, but here''s a hundred ponds to help thee take away the old one.",m,0,1,0,0
96,"In 1720, the 7th Earl of Abercorn, who had married the daughter of a Hertfordshire landowner, bought the Witham Place estate in neighbouring Essex.",u,0,0,1,0
97,"As soon as we have a reopening date from the landowner we will post it here. >>> next related report 05/1999 BAGSHAWE CAVERN: Full Moon Series revisited, 17th April 1999: Anthony Revell and John Taylor went back to the extension, discovered last September, to look for possible leads.",u,0,0,1,0
98,"Flintshire landowner and travel writer Thomas Pennant (1726-98) wrote that ""In this tract are several other ports, subordinate to the comptroller of Chester, and even Liverpool is styled a creek of the Port of Chester "".",m,0,1,0,0
99,"Should a landowner wish to carry out a notifiable operation and the Department judges it to be incompatible with the conservation interest, the Department will offer to enter into a management agreement, with the possibility of payments on conclusion of the negotiations.",u,0,0,1,0
100,"As a prominent landowner, Alexander was knighted on Tower Hill by King James I in March 1603/4, a few months after his brother Thomas had also been knighted by the King.",m,0,1,0,0
101,"The council is not responsible for cutting back vegetation on private land, this is the responsibility of the landowner.",u,0,0,1,0
102,"A person found guilty of any such offence may be liable on summary conviction to a fine not exceeding £20,000 or on conviction on indictment to a fine. 3) Some citations found on this site may have been subject to minor editorial changes and so no citation should be assumed to be an exact copy of the original legal document. 4) Notification as an SSSI confers no right of entry to any land, without the permission of the landowner.",u,0,0,1,0
103,Mark the site carefully and report the find to the local police and landowner.,u,0,0,1,0
104,"Thus, after the promoter makes an agreed-on cash down payment, usually about 5 percent to 10 percent of the purchase price, the landowner will accept a lien on the acreage involved for the remainder of the sales price.",u,0,0,1,0
105,"Properly organised coursing, conducted under rules and with the permission of the landowner or tenant is perfectly legal.",u,0,0,1,0
106,Lead bodies/partners The parish council will approach landowner and then organise with county ROW section for new route.,u,0,0,1,0
107,"If NGC were refused permission by the landowner to enter the land, prior to the injunction or warrant stage, and they ignored the landowner and continued to start work, then the police would attend and request them to leave the land, but there would be no power to make arrests, as it is still a civil matter.",u,0,0,1,0
108,"There is a Code of Practice which offers comprehansive guidance and advice on all matters to do with Ragwort We contacted DEFRA the Department for Environment, Food and Rural Affairs who confirmed that a landowner must treat land infested by ragwort.",u,0,0,1,0
109,"There were several references to the impossibility of traversing its length, the lack of a track, an unfriendly landowner and the outstanding scenery.",u,0,0,1,0
110,"Some important learning points arose out of the conference, including: Many local people consider that protecting cultural diversity (in our case the Welsh language and associated culture) is as important as protecting biodiversity The Biosphere Reserve concept is wide enough to encompass this and UNESCO would regard work on this aspect as a welcome contribution to the experience available to the world network of Biosphere Reserves In other Biosphere Reserves initial suspicion from some landowner and other interests had been turned into active support for initiatives developed on the back of the designation The designation is most effective as a development tool when it is able to integrate other strategies, particularly those for economic and tourism development. 5.",u,0,0,1,0
111,"For each site, English Nature draws up a set of potentially damaging operations which should not be carried out without consultation by the landowner.",u,0,0,1,0
112,"Should the landowner, or the injured party?",u,0,0,1,0
113,"A site of control and constant surveillance of the other, mapped, tracked and accounted for, while being marked by matrices of invisible and complex inter-relationships between the master and ex-slave/labourer, landowner and squatter, the space of wretched and hard and inhumane labour and yet also the site of leisure and sexual pleasure.",u,0,0,1,0
114,"Earthwork remains around Barden Tower show that even from medieval times, a well-appointed garden and park was an essential for the wealthy landowner.",u,0,0,1,0
115,"Three parties divide the produce, the labourer, the capitalist, and the landowner.",u,0,0,1,0
116,"After passing over Kemble railway tunnel (built so the local landowner would not see the trains), we quickly pass through Kemble and come to a ''T'' junction.",u,0,0,1,0
117,"She said that, since the property had been unoccupied for several years and was in a poor state of repair, she could not accept that the proposal was in the interests of the privacy of the landowner.",u,0,0,1,0
118,"He is in the process of trying to establish why the Mandale Mine Founder Shaft was permitted by all the statutory bodies to be obliterated in an act of vandalism by the landowner, aided and abetted by some of these authorities, and without any consultation on any Conservation matters or interests.",u,0,0,1,0
119,"As Trees for Life is not a landowner in the area, we are not represented directly on this group, although our partner organisations, Forest Enterprise and the National Trust for Scotland, are on it and advocate similar objectives to us.",u,0,0,1,0
120,"The Code enables these providers to construct infrastructure on public land (streets), to take rights over private land, either with the agreement with the landowner or applying to the County Court.",u,0,0,1,0
121,Access control is usually due to loss of access by landowner closure or to create more open access due to constraints (real or perceived) surrounding the original entrance.,u,0,0,1,0
122,Worksopâ€TMs Augustinian Priory of St Cuthbert and St Mary was founded in 1103 by local landowner William de Lovetot.,m,0,1,0,0
123,The Hotel was built in the late 18th Century for a wealthy landowner and boasts beautiful staircases and wood panelling and retains many original features.,u,0,0,1,0
124,"In the upland areas of Yorkshire and Derbyshire (but also in lowland areas), the great movement towards ''enclosure'' is best exemplified by the miles of drystone walls which straddle the landscape; built by armies of wall builders who moved from job to job, landowner to landowner.",u,0,0,1,0
125,"So powerful was the workersâ€TM movement that one of Ayub Khanâ€TMs former ministers, the big landowner Zulfikar Bhutto, led his Pakistani Peopleâ€TMs Party (PPP) to its 1970 election victory in the West on the slogan â€ ̃Roti, kapra aur makhanâ€TM (â€ ̃Bread, clothing and shelterâ€TM), and with talk of socialism.",m,0,1,0,0
126,"''a great and vain desire of winning glory'' Iñigo Lopez de Loyola, son of the local landowner, was born in 1491 in the castle at Loyola.",u,0,0,1,0
127,The relevant contact addresses are detailed in Appendix B along with the areas to which they relate. top 2.5 Landowners Hertfordshire County Council is the landowner for the surface of all PRoW.,u,0,0,1,0
128,"Hon. Sir Alexander Robert Gisborne Gordon , soldier and landowner.",m,0,1,0,0
129,"Landowner Robin Smith-Ryland said: ""I am in favour of this scheme and do not want to waste taxpayers'' money on having the plans delayed.",m,0,1,0,0
130,"Clydesdale is a good orchard locality for two reasons–there is a much lower rainfall in the area (approximately 800 mm a year as against 1120 mm in Glasgow) and also because the landowner, the Duke of Hamilton, encouraged the growing of fruit.",m,0,1,0,0
131,A recent example is a member of the Oxfordshire LAF who is a land agent hired by a landowner to remove access land from the provisional map.,u,0,0,1,0
132,"A landowner may well attempt to reduce or frustrate use of a path by refusing to allow a sign or stile under this subsection, and on no account should he be allowed to do so.",m,0,1,0,0
133,"In 1949, the immigrant Ismet was the largest landowner in the village, although Yakup was by then married with a reasonable sufficiency of land of his own, and his mother and another son also formed a separate household with a little land said to belong personally to her.",u,0,0,1,0
134,"The 55,000-acre estate is the potential site of the largest wind farm in Europe and, with financial benefits likely to come to the landowner, some crofters are keen to push for a sale and reap the rewards for themselves.",u,0,0,1,0
135,"The financial benefits of the development are exclusively retained between the developer, the energy production company, the investors in the development, the landowner and the local council (through business rates).",u,0,0,1,0
136,"Prior to that the police will recognise that NGC is NOT entitled to entry, and will regard it as a civil matter between the landowner and occupier and NGC. 4.",u,0,0,1,0
137,Trespassers can acquire ownership (adverse possession) of the land if they are in occupation for more than 12 years without the permission of the landowner.,u,0,0,1,0
138,Sir John Leveson was a Kentish landowner whose family connections brought him into politics.,m,0,1,0,0
139,""" ""The level of activities that could be allowed in an SSSI ... will be part of the management scheme, and any agreement between the landowner or occupier and the conservancy agency, and other parties may be invited to put forward views ... We will be encouraging English Nature to ensure that the views of all those with an interest in a particular site, including local users, are carefully considered,"" The above ""words of comfort"" may be steps in the right direction, but there are no undertakings to include clauses in the Bill that will require English Nature or land owners to consult with user interests when management schemes are being developed for SSSIs.",u,0,0,1,0
140,"The History of Whitby Hall John Grace, a local landowner and the only aristocrat in the area built Whitby Hall in 1860.",m,0,1,0,0
141,"In addition, the cost of maintaining the path (including any bridges and the cutting back of undergrowth) is the responsibility of the local authority rather than the landowner.",u,0,0,1,0
142,"It astounds me that, even at this late date, over most of the land area of the Highlands a landowner may perfectly legally bulldoze a road anywhere they wish.",u,0,0,1,0
143,Guardian: Landowner / CWGC 2nd Lt Harold Alexander Boyd had only just arrived with another officer and 89 other ranks as reinforcements when the battalion moved off at noon on 7th September 1914.,m,0,1,0,0
144,'' asks the landowner.,u,0,0,1,0
145,"DC caught the eye of a near-naked man carrying a machine-gun who then proceeded to aim it at towards him - never tried to lose eye-contact so quickly ! We then spent 2 hours touring the narrow roads of Tari attempting to find the landowner to ask his permission to go birding on his land - we never found him, so a complete waste of time really.",m,0,1,0,0
146,"However, if the contract imposed obligations on the sub- contractor (for example to install an air conditional system) and the installation was not properly carried out, the 1999 Act would not entitle the landowner to bring a claim against the sub- contractor.",u,0,0,1,0
147,The metal detectorists have an agreement with the landowner that anything found of value is shared 50-50.,u,0,0,1,0
148,"At this time, the landowner seems to have owned a whole tenement running from the High Street (sometimes known as King''s Street) down to the North Loch.",u,0,0,1,0
149,Micah was probably a small landowner who was speaking out against the policies of the central government in Jerusalem seeing such policies as unjust and against God.,m,0,1,0,0
150,"The minister''s last 14 words are particularly ill-considered and compound his error of fact - in the incident at issue, the landowner behaved impeccably and legally, whereas NGC entered over a locked gate against the landowner''s refusal of entry and refused to leave when requested by the professional land agent.",u,0,0,1,0
151,"Sir George Carew, a midlands landowner, reported that ''all men are exceedingly satisfied and praise God who of his goodness hath so miraculously provided for us''.",m,0,1,0,0
152,The Duke of Buccleuch is Scotland''s largest landowner.,m,0,1,0,0
153,Defended tribe in suit by non-Indian reservation landowner over tribe''s authority to zone non-Indian-owned land within reservation boundaries.,u,0,0,1,0
154,Landowner Perspective It seems that some hunters don''t appreciate the fact that landowners allow them to hunt on their land.,u,0,0,1,0
155,"RAF Chenies was sold back to the original landowner in November 2004, the majority of the buildings on the site will be demolished and the land returned to agriculture.",u,0,0,1,0
156,Sir John Leveson was himself a Kentish landowner whose work as Deputy Lieutenant for Kent involved him in preparations for the defence of south-east England against possible Spanish invasion.,m,0,1,0,0
157,"The standard form of apportionment contains columns for the name(s) of the landowner(s) and occupier(s) (because until the passing of the Tithe Act 1891 the payment of tithe rentcharge was the owner''s liability); the number, acreage, name or description, and state of cultivation of each tithe area; the amount of rentcharge payable, and the name(s) of the tithe-owner(s).",u,0,0,1,0
158,Ask the landowner you are dealing with to discuss it with his neighbours to find out how they feel.,u,0,0,1,0
159,There is a duty on any landowner not to obstruct the natural flow of a watercourse in his land.,u,0,0,1,0
160,Other perceived attractions of owning farmland are the lifestyle and status it confers upon the landowner.,u,0,0,1,0
161,"Naturally, the landowner was quite pissed off, and called the police.",u,0,0,1,0
162,"sites, or land in their near vicinity (because areas of archaeological sensitivity and scheduling boundaries may not always correspond) obtain permission from the landowner report your finds, so that they can be identified and the information they provide can pass into the historical record report possible treasure finds to the Coroner for the district in which they are made work on ground already disturbed, within plough depth seek expert help if you discover something large, below the ploughsoil, a concentration of material, or otherwise unusual call the police, and notify the landowner, if you find any live explosives.",u,0,0,1,0
163,"Meeting Different Requirements Together It is important to meet the requirements of landowner, potential legal users and the law - together.",u,0,0,1,0
164,"If the landowner is the Council, then the cost of cleaning up is paid for from Council Tax payments.",u,0,0,1,0
165,"Where a parish had a small number of landowners owning the majority of the land, and where the major landowner was not resident in that parish and where there was coal or other minerals available for development - then that parish experienced rapid growth.",u,0,0,1,0
166,But in 1776 the landowner Robert Vernon Atherton leased the Atherton coal rights to Thomas Guest from Leigh and John Fletcher from Bolton.,m,0,1,0,0
167,"The landowner objects initially but agrees when hostilities break out July 1940 Contractors John Laing and Balfour Beatty commence construction of an airfield to RAF Class A standard on land known as Tempsford Flats, acquired from Leslie Pym.",u,0,0,1,0
168,Sulaymán Kh án Tunukábuní (q.v) was a landowner and had been governor of Tunukábun before he moved to Tehran.,m,0,1,0,0
169,"The only thing that can break the cycle is if someone steps out of line, either a landowner offering higher wages or the workers organising themselves and refusing to work.",u,0,0,1,0
170,"The housing association will undertake more detailed site investigations if necessary, negotiate with the landowner to acquire the site, secure necessary funding, and apply for planning permission.",u,0,0,1,0
171,"The farmhouse was built by Count Dolfin, a local landowner, to irrigate his crops and is equipped with a large garden, swimming pool and charming surroundings.",m,0,1,0,0
172,Discussions were ongoing with the landowner to provide an acre or so of land for car parking for residents and visitors with an agreement to share the income.,u,0,0,1,0
173,BBC Documentary on The Clearances. 1737 The Duke of Argyll introduced a policy after 1737 of running down his position as chief and attempting to become a mere landowner.,m,0,1,0,0
174,I will walk into a glen north of here in the company of a private forester hired to plant Scots pine for an absentee landowner.,u,0,0,1,0
175,"(To find out more about the tollgates visit the Transport pages) Llanelwedd Hall stands alone in its own grounds, the home of a local landowner who would have been an important man in 1840.",m,0,1,0,0
176,"In view of the obvious importance of Avelines Hole, the landowner, George (later Sir George) Wills, decided that any further investigation should be done under the auspices of the University and so the U.B.S.S. was formed.",m,0,1,0,0
177,His advice was that the landowner should immediately consult his solicitor as well as informing the police.,m,0,1,0,0
178,"Hazardous Substances Dealing with Hazardous Substances in Exeter Responsibility for dealing with hazardous substances lies with the Emergency Services, the Environment Agency, The Maritime Coastguard Agency (if on a beach), the Local Authority and the Landowner on whose land the substance lies.",u,0,0,1,0
179,At the time of the flooding Water Service officials had visited the site at the request of the police and were aware of the reassurances given to the landowner.,u,0,0,1,0
180,He wrote to the landowner implying that he had also encountered an Early Medieval ditch on one of the lower breaks of slope on the northern face.,u,0,0,1,0
181,""" Servitudes The rights of a landowner over the land of another i.e. rights of light etc. "" Skirting, s. board (Scots base plate) (USA mopboard, washboard, scrub board, base) Originally a wooden board set vertically round the foot of a wall to protect if from kicks.",u,0,0,1,0
182,"His name appears as adjoining landowner to Cookson holdings, numbered 10 and 18, as Lord Lonsdale.",m,0,1,0,0
183,"Malcolm McAllister, Head of Group Business Development at Award Sponsors CWS Farm Group said "" Any farmer or landowner who wishes to enter to the 2000 Silver Lapwing Award can receive an entry form from their local FWAG group or Jane Hampson at FWAG headquarters on 024 7669 6699.",u,0,0,1,0
184,The option fee may be the only payment the landowner will receive.,u,0,0,1,0
185,"advisory leaflet, Users of Metal Detectors (1985): If you want to use a metal detector, please remember: always get permission from the landowner always find out about protected sites and avoid them always obey any other restrictions there are on the site keep to the Treasure Hunters'' Code of Conduct The Country Landowners Association Reproduced from a draft licence (February 1993) for landowners wishing to allow metal detecting on their land: The Licensee agrees: 2.7 To protect any archaeological deposits below ploughsoil depth. 2.10 To report immediately to the landowner and the Coroner any objects containing gold or silver or any alloy containing gold or silver with a view to an inquest being held to determine whether the object is Treasure Trove. 2.11 To inform immediately the owner of the property of any finds of whatsoever nature. 2.12 To report any archaeological object to the owner and where the owner so agrees to the County Sites and Monuments Record. 2.16 To carry and produce on request an identification card (membership card of the National Council for Metal Detecting).",u,0,0,1,0
186,PL2 (page 102) ''Where a landowner or developer builds over a right of way we will expect them to meet the necessary legal costs to ensure that the definitive line is made available or diverted onto a satisfactory alternative route'' is far too relaxed.,u,0,0,1,0
187,"The National Trust As the largest private landowner in the UK, The National Trust is committed to developing opportunities for people of all ages to learn more about farming and how our food is produced.",u,0,0,1,0
