Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
45,"There are several different levels of youth support worker and youth worker qualifications, for different kinds of youth work jobs: Level 2 qualifications provide a basic understanding of youth work concepts and enable you to undertake common youth work roles.",u,0,0,1,0
46,The potential for worker exposure to post-application pesticide residues has also been quantified and it is clear that these residues exist at levels that may have health implications.,u,0,0,1,0
47,"As stressed above, the 1996 Regulations do not in practice provide ""safety net"" procedures for worker involvement and participation in health and safety.",u,0,0,1,0
48,An inter-agency (health and social services) panel in London Borough provided a source of funding for out of borough residential respite care for children with complex needs yet few of these children had an allocated social worker.,u,0,0,1,0
49,"( For m ore like this click on HSE Logo) A Midland Company Hyperama, incurred an fine of £12,000 after a worker had his leg broken when he was in collision with a fork-lift truck being driven by a workmate who had not received adequate training on the vehicle.",m,0,1,0,0
50,"'' Author and youth worker Vanessa Rogers has plenty of experience in this difficult arena, and here outlines numerous methods to get the best from your evaluation.",f,1,0,0,0
51,"Respite 2000 worker Katy Davies said, ""all the kids had a great time and even I joined in at one stage!",f,1,0,0,0
52,"If we are approached by a worker who wishes to make a disclosure, but who is concerned whether he will be protected by the Act if he does so, we can explain that: we are, under The Public Interest Disclosure (Prescribed Persons) Order 1999, a ""prescribed person"" for matters relating to the proper administration of charities and of funds given or held for charitable purposes; and misconduct or mismanagement in the administration of charities involves the breach of a legal obligation as mentioned in section 43B(1)(b) of the 1996 Act.",u,0,0,1,0
53,"Ensure that this type of protocol could be integrated in the training process of the school (if not yet) for the future (in link with the option to train trainers from PIPOS) Support the community worker in cooperation with the PT in their task related to amputation and prosthesis ( guidance, training, etc.) Support the activities of the rehabilitation services in Balakot valley, if project approved (coordination, technical exchanges) b) Long term actions Participate to the elaboration of a project including permanent workshop in Manshera and Besham.",u,0,0,1,0
54,"The sector''s investment in ICT is only about $1500 for each worker, compared with $3700 a worker on average for private industry and nearly $8000 a worker in banking.",u,0,0,1,0
55,"""This is mainly Muslim area and there has been some resistance, but the closer we work with the families the more ease they become"" said Boyce Nyirenda a WaterAid worker.",m,0,1,0,0
56,"Marx could see both sides: ""as a result of division of labor,"" the worker is ""reduced to the condition of a machine.",u,0,0,1,0
57,"Parvita, for example, a tsunami-affected widow from Villapurum district, Tamil Nadu said to one aid worker three weeks after the catastrophe: ""I don''t want to see another cooking pot -- I have as many as I will ever need.",u,0,0,1,0
58,If we are unable to allocate your case to a social worker straight away your case will be held on a Duty System.,u,0,0,1,0
59,"super-rich stash $11.5 trillion in tax havens John Christensen, international coordinator of the Tax Justice Network, spoke to Socialist Worker "" Fall in voter registration is a threat to democracy Millions of potential voters have not registered in time to vote in the general election expected on 5 May "" MPs slam arbitrary use of Asbos Police in England are wrong to ""dish out Asbos with their conflakes"", Martyn Jones MP, the Labour chair of a Commons committee, said last week "" Babar Ahmad sent to Belmarsh The British IT worker facing extradition to the US, Babar Ahmad, has been moved from Woodhill to Belmarsh prison in south east London "" Aid money flows to the water privateers The British government is using international aid money to promote the privatisation of water and sanitation services across the world "" Sheffield Respect gears up for election Sheffield Respect activists have hit the ground running preparing for Maxine Bowler to stand against the current MP, Richard Caborn, in the expected general election "" Respect round-up Campaigning in East London | Asylum rights activist Paulette North prepares to stand in",m,0,1,0,0
60,"There was a discussion of the Draft Structure Plan for Stoke and Staffordshire, which had implications for housing and traffic in Doxey, and the possibility of having a paid worker for the DCA funded by a Millennium Festival Award.",u,0,0,1,0
61,"There are, however some minimum criteria required for those voluntary organisations wishing to partake in the programme: - Be a registered charity - Have a BME client group - Have at least a part-time worker/coordinator - Must be operating from a premises (rented or owned).",u,0,0,1,0
62,"Meanwhile I plan to arrange a visit to a smaller less well-equipped company. 19 8.77 On 25 July 1989, following the suggestion at the HSE BSE Working Group meeting on 9 June, a consultation meeting with MAFF, DH and Mr F J Anthony from the BVA was held to discuss guidance, in the form of a press release, for worker protection against BSE. 20 Mr Anthony said that the press release would need to include specific guidance on handling/disposing of placentae.",u,0,0,1,0
63,""" Tammet''s mother was a secretarial assistant, and his father a steelplate worker.",m,0,1,0,0
64,"European Agency news release , 30 July 2002 and Changing World of Work webpages Shorter lunches, fewer holidays, more sick leave The average British worker takes less than half an hour for lunch, does not take his or her full holiday entitlement, and has 10 sick days a year off work, according to three separate surveys of working life.",u,0,0,1,0
65,"A second, ""Glue Boy"", stays true to Pepsi Max''s boyish image, showing an office worker persuaded by his colleagues to descend a sky scraper using sticky pads on his hands and feet.",m,0,1,0,0
66,"Of 24 cases submitted, in 11 instances the social worker wrote ""Not applicable"" in the section headed ''Child''s perception of need'' and in another 9 cases the section was left blank.",u,0,0,1,0
67,"A young worker, slightly drunk, sidled up to me and said: ""That''s what they are doing to us in Soviet Russia.",u,0,0,1,0
68,"If you prefer someone can contact us on your behalf ( doctor, social worker, community nurse, support worker, family member or friend).",u,0,0,1,0
69,"The term ""worker"" would include people whose inclusion in the scheme was not anticipated.",u,0,0,1,0
70,"The ""Telefonazo"" or ""Fax Attack"" was the latest action by a growing international network of activists who support the Zanon workers'' struggle to keep the factory under democratic worker control: it remains the largest occupied factory in the world.",u,0,0,1,0
71,Muted effect on whether the worker are becoming increasingly.,u,0,0,1,0
72,"Elsebeth Elo, Programme Development Coordinator in IS, UK Malcolm Harper, Former Director of UNA,UK Felicity Manson, Former IS development worker in Bolivia.",f,1,0,0,0
73,"A highly motivated and skilled multidisciplinary team including doctors, specialist nurses, a social worker, a psychologist and a dietitian provide medical and nursing care as well as emotional and lifestyle support to patients with Hepatitis C.",u,0,0,1,0
74,SES * Group say no plans have been made to meet running costs * Why I set up a website * Local councillor Gary Malcolm walks the walk on e-democracy * Ealing schools in good health * Twenty awarded for efforts in promoting good health * London Assembly Elections - results * Labour vote slides in assembly elections but Ken clear winner in mayoral vote in the constituency * Police Cadets Ground Force Challenge * Volunteers Give Elderly Resident a Garden Makeover * Local MP''s weblog up for award * New Statesman New Media Awards shortlist Clive Soley * Council worker wins race discrimination case * Leader''s resignation demanded as tribunal hears of ''glass ceiling'' for ethnic minority employees * Is the West London Tram a ''done deal''? * No it''s not according to Save Ealing Streets * Mail Problems? - then move to the Hebrides * Local post lags Scottish Isles for first class delivery * Making the Streets of Ealing Safer * Public urged to be more cautious to reduce street crime figures * Police Investigate Fatal Stabbing of Teenager * Two men arrested after knife attack on Castlebar Hill * Harvey,u,0,0,1,0
75,"Most of the Charities and Trusts need to contacted by letter in the first instance so that an application form can be sent out; very often these application forms will then need to be filled in by a third party such as a social worker, G.P. or health visitor.",u,0,0,1,0
76,"DVD QC and Encoder Fantastic opportunity for a young, talented hard worker.",d,0,0,0,1
77,""" It is acknowledged that current practice often involves GPs ''rubber stamping'' prescriptions following advice on a patient''s prescribing needs by a specialist nurse (or often non-clinical drugs worker, Ed.).",u,0,0,1,0
78,She went on to train as a social worker specialising in child abuse and worked in a variety of posts in England and Scotland before joining the London Borough of Hillingdon as Director of Social Services in 1994.,f,1,0,0,0
79,"Democratisation of economic relations, extending the rights of local enterprises, development of worker self-management, launching of economic competitiveness, reconstruction of centralised control over all production and consumption,- all these things are in urgent need, the only aim being the resolution of serious economic problems.",u,0,0,1,0
80,"I may not be an office worker, and Sam may not be a dancer, but we are both summoned to take on these identities by what we were able to invoke.",u,0,0,1,0
81,"Speaking at the event, Mr Pollard said: ""I am delighted with this significant development of key worker housing.",u,0,0,1,0
82,"Victimisation Protection for complainants 3.3 Justifying differences in treatment Respondents to the 2002 DTI consultation document Towards Equality and Diversity had suggested a variety of age practices that could be justified in certain circumstances: If a job required a minimum age such as driving or bar work 30% If the return on training was not cost beneficial 30% If the work was of a very physical nature 21% Minimum or maximum age on grounds of health and safety 18% If a job needed life experience, e.g. a social worker 18% If peers of a similar age were needed, e.g. a holiday rep on an 18-30 holiday 11% Recruitment - 41% of respondents thought age based recruitment schemes were justifiable, 59% thought not Promotion - 65% of respondents thought employers should not be able to deny promotion on age grounds; 35% thought there were times when an employer should be able to do so.",u,0,0,1,0
83,"At the Seafront Hotel, a maintenance worker had done an NVQ at college in painting and decorating to increase his range of skills.",m,0,1,0,0
84,Keywords: Communication; Visually Impaired Persons; Community Participation PDF (130Kb) LINKS TO PICTURES Bridging the gap between health care professionals and communities (60Kb) Health care worker in the community (95Kb) Blindness (70Kb) Boy with spectacles (85Kb) Introduction Bridging the gap between health care professionals and communities is a difficult task.,u,0,0,1,0
85,"Many firms would mark this important occasion with a public show of gratitude to the worker, but not Knowsley Housing Trust.",u,0,0,1,0
86,The detached youth worker has started.,u,0,0,1,0
87,On output per worker - a headline measure of productivity - since the mid-1990s the UK has halved the productivity gap with France and closed it with Germany.,u,0,0,1,0
88,Seventy five young people have been referred to the health worker to date.,u,0,0,1,0
89,"Monty is a lazy worker in the field until the quarry is sighted or scented, then he works well.",m,0,1,0,0
90,"The group has recently extended to include one worker within each of the four PPA areas, these new posts being funded through the Programme for Partnership as part of a community support project.",u,0,0,1,0
91,"Service users slate the numbers of untrained and unreliable staff they have to deal with; staff not being introduced to them before they are expected to do personal tasks like dress them, feed them or take them to the toilet; and turnover of staff which can lead to a new home care worker every few weeks, or every few days.",u,0,0,1,0
92,A worker who visits their office once a week but works from home four days per week to avoid commuting will not.,u,0,0,1,0
93,Typical work activities The role of a youth worker will vary according to the setting and nature of the employing organisation.,u,0,0,1,0
94,Ask for a mental health worker.,u,0,0,1,0
95,Paid worker was calculated for definitions similarly by employee turnover a third staff.,u,0,0,1,0
96,"Following this orientation, known as the ""Doctrine of National Security,"" the armed forces slowly assumed greater participation in social conflicts, developing punitive actions against zones of peasant self-defence and worker and student demonstrations for rights.",u,0,0,1,0
97,"For example, the emergence of the mass worker was, for Negri, a response to the struggles of an elite of â€ ̃skilled workersâ€TM, whose organisation reached its acme in Leninâ€TMs Bolshevik Party.",u,0,0,1,0
98,"""When you see they''ve stopped breathing, give them this,"" the worker says, pantomiming a slap at the dog.",u,0,0,1,0
99,Worker Needs and Support 8.,u,0,0,1,0
100,"Examples of microscopic trauma include shoulder strain in an assembly-line worker who has done a lot of reaching and pushing for several years, wrist strains in a secretary who spends hours a day typing, and neck strain in a school bus driver who looks in the overhead mirror to monitor what''s going on inside the bus. morbidity The condition of being diseased.",u,0,0,1,0
101,"Here, high above a vast bay, Vardey and willow worker Trevor Leat (best known for the vast, dancing sculptures he makes for the annual Wicker Man music festival, though he also makes more domestic items such as baskets, garden hurdles and coffins) are showing their work at Leat''s Old School Room studio, tucked away down a narrow village lane.",m,0,1,0,0
102,"In presenting the awards to successful funding applicants, the government and their consultants who helped assess the bids had a clear idea that partnership is fundamentally about constructive worker involvement, through trade unions, in the decision making process of the employer.",u,0,0,1,0
103,"A worker can apply to end the recognition of ""sweetheart"" unions.",u,0,0,1,0
104,"It cuts across America''s social strata too, from the heiress allegedly murdered by her nephew and the wealthy Japanese businessman killed by his son to the junkie on a treadmill of crime to feed his habit, taking in the nurse and blue-collar construction worker who just happen to be in the wrong place at the wrong time.",u,0,0,1,0
105,"If you are worried, contact your ""key worker"" or your specialist. what can be done if it recurs?",u,0,0,1,0
106,"The social worker will build up a profile about you both, which does get quite personal.",u,0,0,1,0
107,Making worker rehabilitation play a more central role in compensation 4.,u,0,0,1,0
108,The development worker will work directly with groups in the focus area to produce an Open College Network Accredited course level 1-2 (NVQ equivalent 2/3).,u,0,0,1,0
109,"It is required that the precise occupations of every person enumerated must be given in the minutest detail and vague terms such as contractor, manager, foreman, dealer, mechanic, machine worker, weaver, spinner, labourer and the like, must not be used alone.",u,0,0,1,0
110,"The two absent are the glaze worker and the draughtsman (the furniture-maker is not explicitly present in the Satire of Trades, but is probably covered by the inclusion there of the carpenter): The absence of the ''glaze worker'' is possibly to be explained by changes in glazing technology or its social impact in the period immediately following the Satire of the Trades (the composition is not securely dated, but may be an early Twelfth Dynasty, so early Middle Kingdom, product).",u,0,0,1,0
111,"The social worker may have to act oppressively against the rights of that person, rather than in an empowering way.",u,0,0,1,0
112,"If I come in feeling mixed up or confused by speaking to the duty worker some things get cleared up Josie''s Story I got to know about the Wayside womens group as one day I wanted to talk to a member of staff called Frances but she wasn''t down stairs, so I asked where she was.",u,0,0,1,0
113,"Each of these schools will have a team specifically to support inclusion, comprising a psychologist, a social worker and 2-3 part-time teachers.",u,0,0,1,0
114,When the social worker for the Blind - who had registered me blind several years ago - retired.,u,0,0,1,0
115,This does not only apply to how the sub contractor is paid but also to how a worker pays any casual labour engaged by them.,u,0,0,1,0
116,"But when the family moved to the Outer Hebrides in 1995, a social worker reclassified the father as ''low risk'' because vital records were not passed on by social services in his old area.",u,0,0,1,0
117,Then we hit the third questionable claim – that worker republicans became totally revolutionary.,u,0,0,1,0
118,"Where you are taking a specific action, for example where a worker is to undergo a medical test, ensure the worker is fully aware what, why and how much information is to be collected.",u,0,0,1,0
119,""" Worker_situation.wav Mr. Burns: "" How would you improve the worker situation?",u,0,0,1,0
120,"Employed as a ski-lift worker, he had been attempting to un-jam the mechanism operating the tow equipment when his leg became stuck.",m,0,1,0,0
121,I have been employed as a Portage worker for Dorset for just over five years.,u,0,0,1,0
122,"The development - of 39 stylish homes for a combination of rent, shared ownership and key worker accommodation - is a landmark for the Hampshire village - their first affordable housing project in partnership with East Dorset Housing Association.",u,0,0,1,0
123,'' TGWU news release . Union secures brain injury payout Trade union Amicus has secured ''substantial'' compensation for an industrial worker who suffered a brain injury at work.,u,0,0,1,0
124,While I was a social worker I candidated for the Methodist Ministry.,u,0,0,1,0
125,Case study - Lathe worker Our customer was employed by a small company in Cumbria and a large portion of his work involved shaping wood with a lathe.,m,0,1,0,0
126,In am a social worker in the salvation Army.,u,0,0,1,0
127,Advice from a good drug worker will usually ensure that flashbacks stop happening.,u,0,0,1,0
128,"Where a collective or workforce agreement modifies or excludes any provision of the Regulations and a worker is required to work during a period which would otherwise be a rest break, the employer must allow compensatory rest wherever possible.",u,0,0,1,0
129,"Foster, who is a hard worker in the parish.",u,0,0,1,0
130,Key Workers Today''s announcement fulfils our commitment to provide £1 billion for key worker housing.,u,0,0,1,0
131,The core services of the PCG Prescribing Clinics All patients within the PCG have access to a specially trained GP who always works in partnership with a specialist Drug Worker who is the patient''s key worker.,u,0,0,1,0
132,"PB: On Firefly, you play Inara, a ""companion"" or highly revered sex worker better compared to a courtesan than a call girl.",f,1,0,0,0
133,At the top of the social scale would have been the British Princes and to support their leadership a warrior class and underpinning the higher classes a worker or servant population who would have most likely had to supply food and other goods as a type of tax.,u,0,0,1,0
134,Ever more surplus value has to be extracted from each worker if the rate of profit (the ratio of total surplus value to total investment) is not to fall.,u,0,0,1,0
135,"Worryingly, all of this healthy worker equals good worker stuff is almost certainly going to result in widespread resurrection of that public menace otherwise known as the office sports day.",u,0,0,1,0
136,A young offender pilot commenced in Oct-01 at Lewisham and includes an additional worker post funded from within existing budgets.,u,0,0,1,0
137,It seems to me that the worker saves the capital and the pension fund doles out the interest at a slightly higher rate.,u,0,0,1,0
138,"Where the new numbers did not follow the previous chronological orders, it initially brought much confusion to the enthusiast and rail worker alike.",u,0,0,1,0
139,"principal duties and obligations imposed on employment businesses (temporary staff contractors) are as follows: General Employment businesses: before entering into a contract with a hirer, must inform the hirer of their current terms of business, including the procedure if a worker supplied is unsatisfactory , any fee payable if the hirer takes the worker into his or her direct employment and whether workers supplied are employees of the employment business or self-employed - a clearly legible written statement of these terms must be sent to the hirer within twenty four hours of the first worker supplied commencing work; must obtain adequate information from a hirer about the work to enable a suitable worker to be selected; must give to a worker on entering their employment full details in writing of the terms and conditions of employment, including whether he or she is under contract of service or is self-employed, the kind of work he or she may be supplied to do and the minimum rates of pay for such work; subsequent changes agreed by the worker must also be given to him or her in writing; must, before",u,0,0,1,0
140,"Full Version: Hpc, Please Make The Pages Appear Like Spread Sheets House Price Crash forum > About housepricecrash.co.uk > About housepricecrash.co.uk enworb Jun 9 2006, 11:52 AM HPC, I would really appreciate it if you could make an office worker friendly forum www.housepricecrash.co.uk/forum/workerfriendly Thanks in advance enworb Webmaster Jun 9 2006, 12:08 PM If you use the Lo-Fi version (link at the bottom of the screen) then this is pretty office friendly.",u,0,0,1,0
141,"Jerome Breen, ( Lionel Atwill ), a prominent figure in his community and a hard worker for charitable events, is seen leaving the scene of a crime in which Garfield has been strangled to death.",m,0,1,0,0
142,Either of these options is helpful to you as the Company in relation to the worker as it reduces the risk that the worker can claim that they are your employee. · An employment agency cannot restrict the work seeker from going to work for you the Company if the contract between the agency and the worker is terminated.,u,0,0,1,0
143,"There is only one comment on Mrs W''s care plan evaluation sheet written by her key worker, and this appears to be a diary record rather than an evaluation.",u,0,0,1,0
144,"No description as to what the weapon was, or whether the worker at the station was injured, or how much was taken.",u,0,0,1,0
145,"With stop watch and notebook in hand, he began to observe the movements of the man who seemed the best worker in the group.",m,0,1,0,0
146,"For instance (and this is a big oversimplification!) a Psychiatrist might emphasise the biology of the brain, a Psychologist might emphasise the effect of feelings upon the kind of thoughts a person has, a Psychotherapist might emphasise the part that early life experiences and hidden fears might play, a Social worker might emphasise the effect of growing up in poverty, a Family Therapist might emphasise the patterns of talking to each other within the family, etc., etc. This means that as a Team we can begin address the complexity of each individual''s situation, but it runs the risk that the young person and their family is faced with many different ''languages'' being spoken, and this can be confusing rather than helpful.",u,0,0,1,0
147,"John, a middle-aged public sector worker, says he had voted LibDem because nothing seemed to change in Dunfermline.",m,0,1,0,0
148,"We got fixed up by the Communist Party, and stayed at my friend''s in Dagenham who was a Ford worker.",u,0,0,1,0
149,"While all the workers stood along the street, farmers would stroll up and down, occasionally asking a question or two of a worker and then, if they liked the look of a particular person, would ask other farmers if they knew anything about that worker.",u,0,0,1,0
150,"Date: 02/08/2006 Council officer fined £15,000 A Barrow Borough Council worker has been cleared of the manslaughter of seven people from legionnaires disease after she cancelled a contract for the safety testing of an air conditioning system, but was fined £15,000 for breaches of health and safety laws.",f,1,0,0,0
151,"The next thing I knew there was a bang and as I looked around I see, the hydrogen bottle about 5 x 1 foot, has fallen off the back of the truck and was rolling down the hill gaining speed, just as a night shift worker rounded the corner in his car to come up the hill.",m,0,1,0,0
152,"Green Space of the Month - December 2002 Khalsa Wood, Nottingham Contact: Harbant Kaur Sehra, Khalsa Wood, Redford Unity Complex, 203 Ilkeston Road, Redford, Nottingham NG7 3FW tel. 0115 979 9227 Harbant Kaur Sehra, community development worker, was originally approached by Groundwork Nottingham in 1994 to work with children and young people in Asian communities, gathering and sowing seeds in a park.",f,1,0,0,0
153,"It could be a salesman, a handyman, a council worker or someone from a utility board.",u,0,0,1,0
154,"Although primarily concerned with advancing the cause of democratic employee ownership (especially in the form of worker Co-operatives) it is also involved in developing other innovative forms of co-operation including ''Co-operative consortiums'' made up of small businesses or self-employed individuals. 3.6 Since 1976, ICOM has registered over 2,700 Co-operatives whether they are worker Co-ops or one of the many new forms being built. 4 4.1 The Co-operative housing movement has, during the past twenty-five years, conclusively demonstrated that the application of the Co-operative principles to the provision and management of housing delivers quality cost-effective housing services and creates sustainable communities.",u,0,0,1,0
155,""" A second worker in the bay managed to jump clear.",u,0,0,1,0
156,Or to put it differently: What conditions will provide the necessary running start for the proletarian vanguard at the head of the worker and peasant masses?,u,0,0,1,0
157,"Bristol Debt Advice Centre Bristol Debt Advice Centre was awarded £34,564 to employ a full time Money Advice Development worker over a one year period.",u,0,0,1,0
158,The company accepted all the recommendations made in the report and said it would implement changes such as improving worker training and has changed its internal audit program to provide greater assurance that operations at Texas city and the four other US refineries adhere to company standards.,u,0,0,1,0
159,"During the course of the assessment, if they are of sufficient understanding, the social worker will talk to them about the idea of a foster child coming to stay with them.",u,0,0,1,0
160,"Whether a given worker has permission to enter a secure area, e.g. he has permission.",m,0,1,0,0
161,"Nationals from all of these countries are free to work in the United Kingdom from 1 May 2004, but the worker may also be required to register under the Worker Registration Scheme (WRS).",u,0,0,1,0
162,"When the worker sells his labor-power as abstract labor in the form of value, he totally alienates his creative power.",m,0,1,0,0
163,"Qualifying disclosures Turning to the types of issue that may be raised, ERA 1996 s.43B(1) defines a ""qualifying disclosure"" as one which a worker reasonably believes tends to show a matter falling into one or more of the following: i) a criminal offence; ii) a failure to comply with any legal obligation; iii) a miscarriage of justice; iv) danger to the health and safety of any individual (i.e. not necessarily a worker); v) damage to the environment; vi) the deliberate concealment of information tending to show any of the matters listed above A number of general observations about these categories should be noted.",u,0,0,1,0
164,"In humility we must bow down and say, ""You are the Lord of the Work, and I am only a worker.",u,0,0,1,0
